ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC029_T2_B_AMR_R1	SC030_T2_B_AMR_R2	SC031_T2_B_AMR_R3	SC032_T2_B_AMR_R4	SC033_T2_B_AMR_R5	SC029_T2_B_AMD_R1	SC030_T2_B_AMD_R2	SC031_T2_B_AMD_R3	SC032_T2_B_AMD_R4	SC033_T2_B_AMD_R5
ENSMUSG00000025503	Taldo1	1.016801924	0.749583639	0.584361295	0.904021892	-0.119197526	1.532171919	0.91551749	1.31751025	0.953114729	-1.724229294	-0.352255457	0.96333027	-0.829265343	-0.828724287	-0.429184127	-1.454359105	-0.616830105	-0.85997322	-1.083769722	-0.638625222
ENSMUSG00000025574	Tk1	0.700651241	-0.745694205	0.620211295	0.114924479	-0.032050485	1.37891345	1.120011829	0.28449222	0.100258851	1.205432953	-0.700912	-1.135514682	-2.399671922	-0.974183596	-1.067379987	-0.37118649	0.247659974	-0.596598449	1.389032588	0.861602937
ENSMUSG00000025580	Eif4a3	0.672363589	1.516430017	0.489294033	0.583692052	0.156184801	1.732874922	1.245815625	0.489387996	1.241643728	-0.365481709	-1.348347054	-0.322804784	-1.113692153	-0.68069568	-1.323413582	-1.242990399	-0.059741043	-1.443978792	-0.375518088	0.148976519
ENSMUSG00000025862	Stag2	1.05202188	0.788403879	0.604140181	0.621873047	0.656283836	-0.028000564	0.379254479	1.556441843	0.965861436	1.829529131	-1.331308227	-1.670749879	-0.180609695	-0.858212548	-1.101029832	-0.852361653	-0.955049446	-0.106168906	-0.917596818	-0.452722144
ENSMUSG00000025878	Uimc1	0.330024733	0.504302039	0.292658311	0.587567984	1.45086833	-0.473261779	-0.020000975	1.031774291	1.725828217	0.514137114	-1.196593116	-2.213870384	0.140253624	-1.235330879	-1.34575538	1.071167399	-0.560009042	-0.099858019	0.123106018	-0.627008488
ENSMUSG00000025981	Coq10b	1.155363006	0.997855742	0.663660923	0.591517859	1.124529687	0.940366122	0.446250637	1.013954476	1.268036845	1.019838215	-0.453156103	-1.624709856	-0.68755101	-0.961485223	-0.769698315	-0.479605573	-1.522423704	-0.886076145	-0.937650541	-0.899017043
ENSMUSG00000025995	Wdr75	0.251834607	0.577033002	1.146486839	1.409705302	0.412974235	1.024088601	-1.201926384	0.835059344	1.903748661	0.817205336	-1.57835505	-0.546074258	-1.619132893	-0.244524334	-0.890957662	-0.876749833	-0.309160741	-0.528560372	-0.479186776	-0.103507625
ENSMUSG00000026020	Nop58	0.392167692	0.713496631	0.143693877	0.803357849	0.652984403	1.096562772	-0.045505595	0.723245601	1.845610451	0.94697644	-1.532172238	-1.02856769	-1.99348843	-0.915864791	-0.965731074	-0.124949545	0.255190738	-1.370586442	0.095876435	0.307702918
ENSMUSG00000026036	Nif3l1	0.671548984	1.534326529	0.369632957	0.395255128	-0.854500941	1.833365206	0.192105338	0.594229321	2.215791698	0.2405813	-0.843315698	-0.636664996	-1.044732376	-0.199034688	-0.683514717	-1.297199835	-0.334680131	-0.668571059	-1.186389046	-0.298232973
ENSMUSG00000026072	Il1r1	0.918043113	0.504660789	1.279186089	1.014617474	0.788732143	0.267760039	0.422329291	0.71293738	0.564869143	1.194336533	-0.5332581	-1.013695834	-1.350428389	-0.225464035	-1.417279797	-0.788041539	0.356306623	-2.470884853	0.024006163	-0.248732234
ENSMUSG00000026103	Gls	0.763318336	1.216567097	1.199532946	1.050116273	1.79070883	-0.235142312	-0.024475553	1.043603506	0.002250312	0.711932336	-0.8232265	-2.347818332	-0.493802802	-1.14562601	-1.066665325	-0.06725755	-0.391723505	-0.264899101	-0.504637346	-0.4127553
ENSMUSG00000026127	Imp4	0.352888292	0.440196421	0.587530114	0.055703261	1.246051927	1.732670938	0.755593793	1.940403436	0.945265116	-0.47000334	-0.939629711	-0.021615986	-0.384184215	-0.502951991	-1.204222229	-1.139139685	-0.040316378	-1.620552055	-0.578988881	-1.154698827
ENSMUSG00000026134	Prim2	1.202597591	0.430684996	1.234160362	0.758809385	0.677746668	0.52508144	0.795868316	0.694218286	0.786414003	1.687679141	-1.183291051	-0.327309749	-1.331364402	-1.208839473	-1.042090398	-1.298320422	-0.404936362	-1.392872206	-0.578598462	-0.025637662
ENSMUSG00000026142	Rhbdd1	1.04814203	1.099454582	1.275898312	1.344978652	1.315604274	0.095012521	0.282438033	0.209333059	0.717096653	1.187462522	-0.579075842	0.104263952	-1.673713279	-0.481389695	-0.792039061	-1.04763196	-1.245309253	-1.118570294	-1.020437012	-0.721518194
ENSMUSG00000026234	Ncl	0.454624566	0.520010531	-0.024406341	0.446540129	0.825048714	-0.018686015	0.10573977	0.743042273	2.065413299	1.928662674	-0.472546365	-1.092592229	-1.842763639	-1.120907081	-1.31989759	-0.172923096	0.036804728	-1.117351854	0.037686599	0.018500926
ENSMUSG00000026238	Ptma	0.373510508	-0.058305998	-0.798581232	0.331090175	0.091051593	0.19753848	-0.295197416	1.165223581	2.120534562	1.582080452	-0.909706698	-1.01042048	-1.797948096	-0.723071403	-1.433868539	0.073464586	0.624304912	-0.822569893	0.482647677	0.808223231
ENSMUSG00000026283	Ing5	0.978006381	0.588288957	0.715996881	0.600857576	0.688875666	1.275880611	1.181171578	1.390011213	1.330124787	0.703326024	-0.901637143	-1.25243055	-0.952583778	-1.021647353	-0.879746697	-0.672975383	-1.041369201	-0.902563524	-0.940747822	-0.886838223
ENSMUSG00000026356	Dars	1.145980571	1.057745533	0.628224986	1.080136137	0.070685506	0.461116986	-0.456391868	1.569376007	1.771996602	-0.374725367	-0.829804826	-0.603210159	-1.641439646	-0.507562498	-1.045013338	-0.733501709	-0.050615388	-1.774644875	0.22553846	0.006108887
ENSMUSG00000026466	Tor1aip1	0.862451945	0.873210317	1.337006629	0.563516871	0.841516557	-0.233876577	-0.064488317	-0.439398067	1.284729971	2.228046695	-0.420788317	-0.273204825	-1.78845484	-1.228000882	-0.591540396	-0.269180545	-0.40297721	-1.349355746	-0.560085614	-0.36912765
ENSMUSG00000026492	Tfb2m	0.701378822	1.315778759	1.295014816	0.696795687	0.737744531	0.454436397	0.066671991	0.698176049	1.999827293	0.035956181	-1.59142914	-0.654636689	-0.66878725	-1.105308654	-1.065693346	-1.21322386	-0.431236806	-1.124604526	0.50607463	-0.652934885
ENSMUSG00000026509	Capn2	1.379416573	1.035774993	0.668957307	1.099014382	0.61581113	1.47946425	0.811330667	1.037322477	0.770090485	0.314643377	-0.945294564	-0.915388917	-1.180318586	-0.676237303	-0.869818505	-1.102299682	-0.870799734	-1.576058134	-0.524879438	-0.550730778
ENSMUSG00000026548	Slamf9	1.250276522	1.305301281	0.90096448	1.074862901	0.172174629	0.732502461	0.346218555	0.750484383	1.228538116	0.448090938	-0.589106008	-0.67468141	-1.818155042	-0.906863075	-0.741533991	-0.59829117	-0.671346355	-2.123585814	-0.0897143	0.0038629
ENSMUSG00000026568	Mpc2	0.889624102	0.612594535	0.860224411	0.824082055	0.664566024	0.995043756	1.260820213	1.422350076	1.447567682	0.338182505	-1.243085113	-0.896380376	-0.466798715	-0.854318925	-1.020856075	-0.945295306	-1.145190982	-0.647041985	-1.066806836	-1.029281047
ENSMUSG00000026575	Nme7	0.600427211	0.835964346	1.394742969	1.710619195	0.846528812	-0.737150749	0.621975263	0.934429751	1.43442942	-0.748622326	-0.047010887	-0.271995336	-1.65023313	-0.451968992	0.10702969	-0.5409019	-1.28415856	-0.940589017	-1.378525584	-0.434990176
ENSMUSG00000026589	Sec16b	1.041904696	1.104694597	0.671195128	1.26049437	0.469547253	0.713119758	0.568377427	1.215925814	1.719137609	-0.368185749	-1.047299873	-1.367115415	-0.109397191	-0.758223521	-0.538994079	-1.702700967	-0.5344013	-0.43985607	-1.020167151	-0.878055336
ENSMUSG00000026605	Cenpf	-0.314060751	-0.791765462	0.586640381	-0.62884036	-0.241266815	0.156269318	0.006178156	0.178313998	-0.374180371	1.477784449	-0.372874949	-1.57774411	-1.642762805	-0.915873172	-0.161367308	0.601076072	1.151419837	-0.724149652	1.433565557	2.153637988
ENSMUSG00000026615	Eprs	0.967033052	1.823899685	0.46573366	0.030635502	1.244195912	-0.476564234	0.732470539	-0.384309939	-0.146034824	1.497285243	-1.474133758	-0.756113656	-1.88723981	-0.507781885	-0.904848589	-0.15240118	0.031187999	-1.198318392	0.968840867	0.126463805
ENSMUSG00000026618	Iars2	0.277780991	-0.039315842	1.44580652	0.533413195	0.898307987	0.693021901	0.465367511	1.250499839	1.500368994	1.40471761	-0.670716424	-0.362239372	-1.447853978	-0.504703691	-0.154690191	-0.655073827	-1.007721322	-1.718982265	-0.755540429	-1.152447208
ENSMUSG00000026634	Angel2	1.08481695	0.570836851	1.304855416	0.867114032	0.833483849	-0.618511327	1.044886001	0.933900488	1.114104549	-0.071666267	0.002914821	-1.672420273	0.338496328	-1.61000302	-1.566369263	-0.592592782	0.502795468	-0.783520968	-0.555477495	-1.127643357
ENSMUSG00000026679	Enkur	1.28479143	1.179883031	0.760627835	1.045145664	1.086019619	1.196121304	0.300008141	0.546633086	0.724736859	1.106242528	-1.142169228	-1.476583838	-0.704276587	-0.793767736	-0.821413579	-0.953183938	-1.393241557	-0.351778912	-0.729198747	-0.864595374
ENSMUSG00000026727	Rsu1	1.113791862	1.00187608	0.938969462	1.096808466	0.513348659	0.341852909	0.432842264	0.442404579	0.667093919	2.050434301	-0.965906481	-0.109619585	-0.987783121	-0.810148793	-0.446605514	-1.615376937	-0.603155271	-1.510941034	-0.885713862	-0.664171903
ENSMUSG00000026728	Vim	1.693212615	0.382610235	0.710060342	0.857678264	0.631536418	1.103043445	1.029735302	0.730796952	0.891199653	0.672651048	-1.035490303	-2.141178439	-0.199575405	-0.965904239	-0.931355082	-0.818320822	-1.20717878	-0.547045143	-0.435719425	-0.420756637
ENSMUSG00000026737	Pip4k2a	1.11727732	1.031636189	0.210479882	-0.004852684	0.928239262	0.678120283	0.066689856	0.852959909	1.063390891	1.879990688	-1.202867565	-1.640492967	-1.439116851	-1.043934405	-0.909234265	-0.304501178	-1.179355825	-0.461759258	0.316737899	0.04059282
ENSMUSG00000026753	Ppp6c	1.073377355	0.939775267	1.121326459	0.869146997	0.384106161	0.355895023	0.152084787	0.626976107	1.541542104	1.638514218	-1.374948418	-0.75319588	-0.725989821	-0.769432899	-0.776816116	-0.7650062	-0.168321139	-1.602172486	-0.510172276	-1.256689241
ENSMUSG00000026768	Itga8	0.289442368	-0.459812016	0.336939196	0.63526104	0.941868795	-0.556179153	1.621488939	0.405911567	2.242866206	0.807968624	-0.46075811	-1.948499886	-1.499623415	0.475985754	-0.850760069	-0.391138572	-0.173068777	-0.906871075	-0.546974693	0.035953278
ENSMUSG00000026775	Yme1l1	0.645428719	0.702643535	1.362459854	1.058638333	0.158295487	-0.452561046	-0.85681441	2.107700381	1.635838442	0.828173023	-1.515057727	-0.427221246	-0.657340121	-1.07794838	-0.676741038	-0.808870186	-0.294270118	-0.722885025	-0.360588352	-0.648880126
ENSMUSG00000026799	Med27	1.075916535	0.820533128	-0.555568038	1.237199679	0.032417254	0.814824663	1.565155861	-0.064852336	0.571559881	1.875907496	-0.677717947	-0.310381434	-1.71490789	-0.381354334	-0.896771774	0.266541646	-0.697835552	-1.373217089	-0.46564625	-1.121803501
ENSMUSG00000026807	Ak8	0.630361458	1.304737868	1.003828475	1.144101442	0.708102878	1.710857714	0.73827655	-0.116272461	1.241436777	0.60900002	-1.263812079	-0.455561232	-0.701890225	-0.858711435	-0.771384964	-1.140071563	-1.021159365	-0.677003244	-1.243217102	-0.841619512
ENSMUSG00000026930	Gpsm1	0.869646093	1.028358603	0.867960674	0.998438233	0.949820568	0.796118948	1.406444722	0.911032448	0.687611646	0.38793005	-1.37262733	-1.032849316	-0.101506387	-0.588068459	-0.665815286	-0.470865665	-1.050051861	-1.788725467	-1.42375805	-0.409094168
ENSMUSG00000026975	Dph7	1.681107453	1.466322908	0.60099187	0.560187368	-0.053979947	-0.28080612	0.629753393	1.719921452	1.425269407	-0.027184963	-1.291570958	-0.788859816	-0.801322805	-0.87790651	0.323617724	-0.854786459	-0.600602948	-0.523010241	-1.002305614	-1.304835194
ENSMUSG00000027014	Cwc22	0.836539923	0.223373284	-0.016079496	0.29699651	1.029144456	0.8924914	0.893872549	0.74421406	1.754573893	1.798251743	-0.755383075	-0.72723328	-0.936409128	-0.579921749	-1.526611093	-1.176323778	-0.418337267	-1.422879553	-0.466100933	-0.444178468
ENSMUSG00000027018	Hat1	0.755115724	0.77972758	0.479433619	0.543303097	-0.266935511	0.826700341	0.524885112	0.183139079	1.589705272	1.770205084	-0.881642498	0.110181991	-1.951397327	-0.595977981	-1.079394248	-0.921584438	0.639588715	-1.641974264	-0.17887564	-0.684203704
ENSMUSG00000027030	Stk39	1.128603817	0.500016221	1.014952367	1.260178929	1.577548904	0.172238371	-0.222987719	-0.129713039	0.419226197	1.472959508	-0.392981326	-0.550220732	-2.181436049	-0.026521852	-0.188460877	-0.776139569	-0.738919354	-1.804077169	-0.012229963	-0.522036666
ENSMUSG00000027067	Ssrp1	1.338287195	1.536580309	0.29049127	0.651228305	0.774824849	1.02340348	0.583396223	0.269418076	1.287427461	0.748741199	-0.978039833	-0.611365089	-1.608551204	-1.078524347	-1.481429921	-1.23632064	-0.254544574	-1.035238918	-0.328897889	0.109114049
ENSMUSG00000027079	Clp1	1.057693671	0.686879649	0.719528706	0.46743331	1.030858697	1.200779543	0.77785156	1.503085864	1.360052457	0.162261382	-0.982208285	-1.413778404	-0.210073389	-1.048152975	-0.735041092	-0.467444236	-1.405100144	-0.605874034	-1.14815466	-0.95059762
ENSMUSG00000027122	Arl14ep	1.317834839	1.297333173	1.115740551	1.493206997	0.311312646	-1.270549149	0.514731492	0.965969217	1.307981222	-0.316356532	-0.035465653	-1.738413888	-1.171639785	-0.523958557	-0.776033326	-0.350883184	-0.2582519	0.006065758	-0.68030339	-1.208320532
ENSMUSG00000027131	Emc4	1.15043886	0.000599529	0.52268841	-0.206501895	0.102867378	2.13729977	0.337549241	1.405753225	1.621072069	0.013214057	-0.688950733	-0.727372984	-0.057883232	-0.823412731	0.192065041	-0.348116207	-1.069072727	-1.935955072	-0.874331014	-0.751950985
ENSMUSG00000027133	Nop10	0.34225405	0.449088482	0.973606862	0.898564542	0.248314986	1.338752794	0.944621076	1.432226917	1.5711288	0.782369243	-0.956734894	-1.09469987	-0.312802738	-0.888770277	-0.995293656	-0.890627126	-1.26401529	-1.246057133	-0.33047698	-1.001449789
ENSMUSG00000027134	Lpcat4	1.07981287	0.737104957	0.678725166	0.68814191	1.078797679	1.169712453	1.16348131	0.862633146	1.199792063	0.896333219	-0.778224467	-0.743106305	-0.8784838	-0.964110029	-1.095042358	-0.893482189	-0.706824365	-1.290462923	-1.228353927	-0.97644441
ENSMUSG00000027160	Ccdc34	0.86332805	0.073658302	-0.241451587	0.559854748	-0.51664824	0.855025877	-0.00412028	1.064157235	2.709538947	-0.348609357	-1.531960568	-0.594527141	-1.125708282	-1.452419402	-1.079759418	0.083408869	0.373636137	-0.467787073	-0.040539662	0.820922844
ENSMUSG00000027167	Elp4	0.080336796	0.451781417	0.998608412	1.314004317	0.87019164	-0.150948614	0.076516366	0.826166223	0.767953838	1.766428149	0.332465444	-1.382943251	-2.567092754	-0.657755638	-0.050919989	-0.900000956	-0.202784731	-0.827080542	-0.487046404	-0.257879724
ENSMUSG00000027170	Eif3m	1.202873089	1.012906554	0.710600522	1.002523974	-0.003686527	1.224633479	-0.124908539	1.459359698	1.270320912	-1.446594969	-0.752943164	0.315253282	-1.396910837	-0.625956401	-1.299266901	0.296625479	-0.941517791	-1.355181138	-0.332876808	-0.215253914
ENSMUSG00000027176	Cstf3	0.517025938	-0.408078065	0.645277591	-0.647096378	0.875891851	1.007817504	0.457487445	1.862683867	0.27298541	2.27349802	-0.83622131	-0.381778949	-0.618580638	-1.202041694	-1.152649513	0.127965807	-0.521587523	-0.079143678	-1.499513065	-0.69394262
ENSMUSG00000027236	Eif3j1	-0.035554026	0.690920416	-0.668833026	-0.303458085	-0.05845828	0.62525554	0.370000242	1.837226792	1.962254089	1.157960099	-0.352423353	-1.737713045	-2.021810427	-0.742390786	-0.78723577	0.205697904	0.141614996	-0.413372099	0.411409702	-0.281090881
ENSMUSG00000027276	Jag1	0.996927686	0.3116894	0.747315909	0.934649591	1.050046803	0.710118834	1.551297614	0.553547479	-0.018132449	0.500492799	-0.462309532	-2.526405794	0.206143408	-1.220213856	-1.385536339	0.064698555	-1.11222158	-0.081892938	-0.039691983	-0.780523608
ENSMUSG00000027285	Haus2	1.165779415	0.412618078	1.742516193	-0.071273227	0.764436642	0.06914717	0.057538104	0.738661373	1.480586017	0.819005899	-0.136325077	-0.638399211	-2.221720703	0.06864582	-0.221564585	-1.135172208	-0.622194694	-1.694447792	0.097379877	-0.675217092
ENSMUSG00000027305	Ndufaf1	0.007343725	0.282925288	0.862415356	-0.826175385	0.61764058	1.132612673	0.525277892	1.446852358	2.675691618	-0.070107826	-0.694553539	-0.029561117	-0.392007933	-1.407819227	-0.579463087	-0.535044722	-0.383656029	-1.387843352	-0.300500173	-0.944027099
ENSMUSG00000027367	Stard7	0.285226508	1.168630972	2.205839456	1.963972947	0.358670625	-0.745054065	-0.146264778	0.735002716	1.282519151	-0.648893396	-0.47818822	-0.185336391	-0.922757373	-0.800024142	-0.543745291	-0.691249429	-0.800771697	-1.193697383	0.111213608	-0.955093817
ENSMUSG00000027395	Polr1b	0.556230189	1.811469863	0.610888103	0.940084932	0.9748857	1.215103122	0.497286055	-0.13364295	1.381366243	0.295833177	-1.576679733	-1.633914881	-0.856142534	-1.232262154	-0.70366725	-0.067920353	-0.351506787	-1.111390113	-0.375929563	-0.240091066
ENSMUSG00000027404	Snrpb	0.533420884	0.809245645	0.201919022	0.965650283	0.477207482	1.761285955	1.112899302	1.464672421	1.382019674	-1.349230573	-0.597147708	-0.357445916	-0.58517171	-1.051441194	-0.617960401	-1.381421973	-0.575072357	-1.293484453	-0.527417703	-0.37252668
ENSMUSG00000027411	Vps16	1.031231999	1.211784788	0.713772154	1.143299688	1.991536375	0.358899606	0.155578217	-0.086053629	1.218426721	-0.559050583	-0.326096449	-0.876105982	-0.826368296	-1.810125858	0.166373132	-0.434705924	-0.984117583	-1.555413932	0.00562846	-0.538492904
ENSMUSG00000027433	Xrn2	1.265142337	0.696093192	1.276539401	0.835674694	1.078570666	-0.775074845	0.187955382	0.627209363	0.564699369	1.56443006	-0.480172979	-0.366007742	-1.810984598	-0.670556563	-0.832601263	-0.276112159	-0.132092204	-2.124926781	-0.18209442	-0.445690909
ENSMUSG00000027472	Pdrg1	0.790261591	-0.295178461	0.190120858	1.214304735	0.516092954	1.868242656	0.285407819	1.530967379	1.79135258	-0.056356428	-1.115476592	-0.357676294	-0.23100938	-0.92723085	-0.755366357	-0.583679889	-0.800011321	-0.521868507	-1.127532419	-1.415364073
ENSMUSG00000027505	Fam209	0.30459531	0.75925623	0.597888046	0.061856529	-0.14609399	0.660274067	1.483315793	0.735888884	1.560673194	1.449249563	-1.301172686	-2.435223636	-0.563673762	-0.233282293	0.224648458	-0.727119499	-0.773682547	-0.679766559	-0.242710666	-0.734920437
ENSMUSG00000027551	Zfp64	0.593178689	-0.070846844	0.297732909	1.702770997	1.218046924	0.685587258	1.106533989	1.384903507	0.980887004	0.57410764	-1.242961368	-0.572669072	-1.017037499	-0.166015404	-0.724892699	-1.880229606	-0.978225268	-0.585762657	-0.897508175	-0.407600325
ENSMUSG00000027593	Raly	0.543054514	0.522863288	-1.130123861	0.974204752	0.297891134	1.100129279	1.013943202	1.174900944	1.673794912	0.141566936	-0.897312254	-0.602852478	-2.019213496	-0.231703394	-1.672810105	-0.62192089	0.547390728	-0.923650122	-0.073402621	0.183249532
ENSMUSG00000027624	Epb41l1	0.341023861	2.249061205	0.244267177	0.818486409	0.552109117	1.186011105	0.363692007	1.302156847	0.118223865	0.290937239	-0.033597552	-1.317460202	-0.284869953	-1.391000803	-0.985791425	-1.794109326	-0.784870364	-0.322611252	0.290804675	-0.84246263
ENSMUSG00000027660	Skil	1.205361398	0.806226347	0.833310169	0.78760401	1.261831821	0.470472517	0.584125694	0.844285339	0.826576918	1.327335769	-1.131853042	-2.112825281	-0.470398428	-0.918206179	-0.955143941	-0.539575709	-1.131094168	-0.427100171	-0.634774635	-0.626158427
ENSMUSG00000027699	Ect2	1.079158861	0.256201385	0.35305059	0.869660475	0.808499387	0.3663008	0.218630071	-0.49324883	1.121843655	0.242888772	-1.880382592	-0.926364392	-1.419436612	-0.049414117	-1.245184227	-0.608126421	0.371025735	-1.604438871	0.934390799	1.604945533
ENSMUSG00000027712	Anxa5	1.835135004	0.991594637	0.619315032	1.131960561	0.420457468	1.077360134	0.567273796	0.763788747	1.390323407	0.094786807	-0.501740071	-0.710026127	-0.879903513	-1.259855122	-0.531377194	-0.824316673	-1.230653397	-1.387711821	-0.946313526	-0.62009815
ENSMUSG00000027739	Rab33b	1.181415376	1.032068769	1.135246452	0.529960207	0.513235861	0.995935105	0.316256312	0.862261415	1.527926332	0.903659509	-0.187177241	-0.492826349	-0.912915509	-1.577243626	-0.474078916	-0.975627334	-1.293978377	-1.231249184	-0.790532509	-1.062336295
ENSMUSG00000027752	Exosc8	0.146440471	0.711183721	0.762065335	0.488279324	0.798120564	0.48782618	0.689753496	1.352788531	1.868154275	0.980177723	-1.428496938	-0.891565782	-1.508825637	-1.698633074	-0.974643568	-0.078937937	-0.020740692	-0.441838535	-0.39393999	-0.847167468
ENSMUSG00000027810	Eif2a	0.505902201	0.640355954	0.702902544	1.034743347	0.277309662	0.825228896	0.31737756	1.40704918	1.611167757	1.258994753	-1.219629075	-1.226342857	-0.852287003	-1.102368546	-1.681280358	-0.372363007	0.020916137	-1.173107429	-0.486298456	-0.488271261
