ensembl_gene_id	gene_name	SC01_T3_N_AMD_R1	SC02_T3_N_AMD_R2	SC03_T3_N_AMD_R3	SC04_T3_N_AMD_R4	SC01_T3_N_AMR_R1	SC02_T3_N_AMR_R2	SC03_T3_N_AMR_R3	SC04_T3_N_AMR_R4	SC06_T6_N_AMD_R1	SC07_T6_N_AMD_R2	SC08_T6_N_AMD_R3	SC09_T6_N_AMD_R4	SC10_T6_N_AMD_R5	SC06_T6_N_AMR_R1	SC07_T6_N_AMR_R2	SC08_T6_N_AMR_R3	SC09_T6_N_AMR_R4	SC10_T6_N_AMR_R5	SC11_T18_N_AMD_R1	SC12_T18_N_AMD_R2	SC13_T18_N_AMD_R3	SC14_T18_N_AMD_R4	SC15_T18_N_AMD_R5	SC11_T18_N_AMR_R1	SC12_T18_N_AMR_R2	SC13_T18_N_AMR_R3	SC14_T18_N_AMR_R4	SC15_T18_N_AMR_R5	SC16_T24_N_AMD_R1	SC17_T24_N_AMD_R2	SC18_T24_N_AMD_R3	SC19_T24_N_AMD_R4	SC16_T24_N_AMR_R1	SC17_T24_N_AMR_R2	SC18_T24_N_AMR_R3	SC19_T24_N_AMR_R4
ENSMUSG00000049323	Smcr8	-0.134903537	0.428555124	-0.33511835	0.347355065	-0.270660726	1.306012887	1.180217082	0.757200189	-0.013900939	-0.165516579	0.223670728	0.63106899	0.193359572	0.064703166	0.627354527	1.663113456	1.341554525	1.622947739	-1.641700597	-0.996844098	-1.455643654	-0.950451947	-2.102002427	-0.256343079	-1.214987273	0.879470486	0.759845343	0.555910161	-1.513985203	-1.956255758	0.869628378	0.082567584	0.731726268	-0.955273562	-0.119389723	-0.183283818
ENSMUSG00000049470	Aff4	0.203582276	1.138893948	-0.288761496	0.471893992	0.882669908	1.710249035	1.239659824	0.975536599	0.649462108	0.477559236	-0.226215909	0.727032662	1.235585803	0.042946104	0.369783349	1.011132752	1.193002416	0.998376574	-1.119722873	-1.546486842	-0.701799581	-1.288655331	-1.696043032	-1.261688592	-0.745826085	-0.506614863	0.425654477	-1.293756207	-1.317852844	-2.001468197	0.933534813	-0.472520528	-0.646902872	-0.466238543	0.541659692	0.352338227
ENSMUSG00000049516	Spty2d1	0.717626946	0.705830066	0.545149144	0.419365449	1.141471002	1.151851603	1.252967169	0.890772148	0.813470394	0.559432724	0.803459853	0.502643005	1.034284791	0.646159045	0.89617549	0.831767704	0.952720588	0.905763611	-1.963194858	-1.507554403	-1.336793912	-1.343610122	-1.932809082	-1.642143217	-1.280610124	-0.664207579	-0.586094051	-1.409879177	-0.458239457	-0.273110188	0.312755513	-0.503585999	-0.669322075	-0.210151554	0.317306933	0.38033262
ENSMUSG00000049553	Polr1a	1.597993133	2.334507666	0.566143397	1.302768592	1.554747135	0.761871391	1.823489328	0.610964578	-0.214270589	-0.788425008	-0.582771409	-0.064392577	-1.384412512	-1.573962311	-0.056606899	0.20243037	-0.428178399	0.735742895	-1.149494847	-0.718396751	-0.714852463	-0.940824109	-0.968193209	-0.518501442	0.11745174	1.128973609	1.50076084	-0.353422706	-0.084281044	-0.310907568	-0.312010302	-1.504559699	-0.257043441	0.336370755	-0.829082044	-0.819626104
ENSMUSG00000049658	Bdp1	1.303081752	2.038074142	0.849767321	0.604141187	0.667638105	0.825005276	1.660719657	0.853880959	1.360245896	0.551197834	1.550789842	0.319236236	-0.43176941	0.38219464	0.782783266	0.006756432	0.31309992	-0.070930415	-1.477444326	-0.477768748	-0.316927744	-0.623319468	-1.220497718	-1.032420951	-1.154219086	0.491505349	-0.737781458	-0.783210259	-2.129308439	-0.40783192	0.509108938	-0.85977249	-1.412468427	-1.278240227	-0.261057196	-0.394258474
ENSMUSG00000049866	Arl4c	-0.487405646	0.942692142	0.531793073	-0.287681156	1.630285785	1.502003462	1.440156359	1.169952857	0.83205025	0.279712103	0.068768787	-0.069114179	0.247546201	1.222309527	1.375416176	0.697957371	1.340869544	0.806112295	-1.250699432	-1.01288245	-0.959199276	-0.749062325	-0.296581438	0.470068092	-0.814734323	-0.179416316	-0.037559625	-0.519956345	-1.002122503	-1.523807142	-1.146158644	-1.86601444	-1.457615199	-0.791283992	-0.992112091	0.885712498
ENSMUSG00000049878	Rlf	1.327167931	0.360427307	0.370423028	0.335903076	1.319327857	1.017947529	0.817380673	0.915463202	1.0931331	0.955386323	0.817094984	0.784039719	-0.278735431	0.561937864	0.965182152	1.009784485	0.495237245	0.694938301	-0.846997156	-0.966417657	-1.517414187	-1.524523641	-0.788029095	-1.022921438	-0.981846603	-0.347079086	-0.793290232	-1.060200184	-1.695591387	-1.010465136	1.852120147	0.249761639	-1.520389666	-1.186420243	-0.4662093	0.063873876
ENSMUSG00000050022	Amz1	0.65047901	-0.110734499	0.587572732	0.167962891	0.416950833	0.635506386	0.473073655	0.272969145	0.732693605	0.846293112	0.90350775	0.755080843	0.20887233	0.760917359	0.683595868	0.098591984	0.702559879	-0.262164814	0.129803627	0.813348054	0.411215476	-0.04541875	0.430885128	0.117116575	0.593895431	0.913393727	0.040814154	0.130789093	-2.356380025	-1.832278382	0.332767213	-1.835066622	-1.531842266	-3.134928976	-0.239152868	-1.462688656
ENSMUSG00000050192	Eif5a2	0.40708696	-0.067332701	0.17460598	-0.462312997	1.091244745	1.220662018	0.602207361	0.602056567	0.677447018	0.260384465	-0.292528249	-0.216831998	-1.2946068	2.127946656	0.839322612	0.33182743	0.222371241	0.791587691	-0.376746688	-0.484297766	-0.34654931	-0.143832504	0.649894767	0.231698622	0.704040005	0.739654577	1.287463261	0.368002343	0.520833833	-1.132421092	-1.748266247	-2.715004233	-1.115771539	-1.808439778	-1.579663877	-0.065732368
ENSMUSG00000050212	Eva1b	0.209046816	0.432267639	0.664037839	-0.037049954	0.886293672	1.283847024	0.193263429	1.398061423	1.115063624	0.557466669	0.24340104	-0.106663737	1.160075597	1.43008713	0.180399569	0.890581938	1.141028148	0.715381717	1.082188074	0.094491552	-0.011938148	-0.418146417	0.43932229	-1.697119231	-1.441066794	-1.584803428	-1.322447133	0.062669672	-0.060695256	-0.068350384	-0.627585789	-2.388170679	-0.764880428	-1.429177785	-0.737826264	-1.483053434
ENSMUSG00000050240	Hic2	0.579979463	0.212691985	0.405460177	0.662055007	0.895303568	0.769348859	0.340806509	0.928316077	0.66242988	0.54019514	0.971016147	1.52762146	1.069356597	0.580014687	0.827636444	1.212467323	1.298509801	1.273864053	-1.704996596	-1.378015105	-2.3233582	-1.07458123	-1.381400884	-1.435319108	-0.973677672	-1.162938002	-0.804454417	-0.504573244	-0.915237208	-0.53423679	0.036350074	-0.291813835	-0.650994625	-0.456912604	0.363166647	0.435919623
ENSMUSG00000050244	Heatr1	0.997262039	2.517091631	1.557133109	0.370398721	0.972299671	2.035181366	1.85925176	-0.720532923	0.618397558	-0.155466729	0.219767287	-0.446822357	-0.30474412	-0.691747803	0.091511501	0.245777839	-0.320769972	-1.073662713	-1.258167375	0.12558002	-0.365824168	-0.485981716	-0.662995423	0.692272086	0.030546117	0.58350178	-0.503394878	-1.582697487	0.330558074	-0.20917929	-1.522372522	-1.090804009	0.293912249	-0.114349778	-1.933233214	-0.09769633
ENSMUSG00000050310	Rictor	0.625542866	0.567425196	1.569690191	1.164028728	0.166248415	-0.149222238	0.610041521	-0.196180495	-0.037272893	1.270934988	0.183417586	0.766343412	-1.532031649	0.335747813	1.527942512	2.309730968	0.217392978	0.189926123	-1.979787058	-1.464292988	-1.14559541	-1.389049869	-0.759660046	-0.700697118	-0.673136401	-0.435709656	-0.022409251	-0.104803188	-0.129899476	0.217349829	1.654037904	-0.620373282	-1.079906207	-1.435409306	0.275562865	0.204072636
ENSMUSG00000050567	Maml1	1.130184435	1.298952601	1.273111727	0.553720768	1.425938026	1.140463689	0.529232489	0.24705591	-0.815265652	1.23708526	0.700818534	0.379124673	-0.012536392	0.110032298	0.490842121	1.607543335	1.118694688	-0.236018574	-0.545579367	-1.172590246	0.227593882	-0.245364639	-0.711313594	-1.451795117	0.189136195	-0.028400495	-0.766760808	-0.828228004	-0.900931336	-1.838680933	1.492135602	-1.531008555	-1.080922587	-1.743034798	-0.682397212	-0.560837924
ENSMUSG00000050965	Prkca	0.250242522	0.063779149	-0.237635379	1.0705756	-0.792823875	0.111530503	-0.723656757	0.118143088	-0.09353735	1.462869272	1.526450134	2.276592816	1.400988423	0.31678016	-0.206429249	0.043421259	0.935210356	0.231758118	0.043800908	-0.263130147	-0.169420365	-0.564011854	-1.178222492	-0.04036315	1.065309091	-0.227569031	1.281816421	-1.354731986	-0.737028787	-1.997783497	0.912819764	-1.303691829	-2.264597096	-1.084500761	0.093613676	0.033432345
ENSMUSG00000050989	Selenon	-0.200104591	0.101828991	1.161434	-0.424941662	1.208463272	1.273918606	1.885782297	0.914022013	0.503216977	0.748626007	0.196042929	0.448571156	0.337145885	0.945539205	0.716928579	0.502759827	1.186298454	1.0182998	-1.513315613	-1.653959203	-1.706404476	-1.375399633	-0.616169734	-0.893049575	-0.295597909	-0.334611538	-0.451360913	-0.440543808	-1.098240424	-2.11529391	-0.118852281	-1.185699833	0.310564163	-0.64990606	1.078714301	0.535294702
ENSMUSG00000051149	Adnp	0.936320019	1.296032317	0.506613098	0.848530574	1.043631261	1.474268879	-0.009016772	1.005857019	0.097894456	1.091095295	-0.641097238	0.472035761	-0.099461305	0.101629167	1.313248549	1.409454336	0.694228633	0.897824639	-0.825344362	0.270546396	-1.205792945	-2.524543854	-0.973703446	-0.599226775	-0.545148527	-0.568032282	-1.268047567	0.413626395	0.095724031	-0.193428231	-1.884858828	-2.044096274	-0.375091452	0.20062881	-0.143305268	-0.268994508
ENSMUSG00000051316	Taf7	0.37907544	-0.051752973	-0.095646219	-0.368744382	0.660886748	0.290686661	0.586581903	1.232407544	0.944324972	0.047933596	0.50724265	1.018984484	1.268551272	1.335665434	0.759407943	0.946561775	0.979910868	1.706839261	-0.902619944	-0.80359461	-1.6860113	-0.922414027	-0.57380107	-1.022302216	-0.59299399	-1.04926126	-0.667202389	-1.803020382	-1.596606841	0.155680539	-2.502653341	0.469632118	0.066802273	0.159890486	0.593037073	0.528521904
ENSMUSG00000051335	Gfod1	0.474020638	1.519095045	0.53126397	1.536904957	0.697779579	1.229994601	1.236264339	1.171919217	0.400544889	0.115833713	-0.321582437	-0.087640506	0.798431054	0.252775492	-0.119367462	0.508082382	0.207768835	1.759605887	-0.858639892	-0.194588299	0.047994666	-1.119956193	-1.674797146	-1.096888862	-0.881293414	0.134788894	-0.435126719	-0.931570485	-1.054492459	-1.850609497	-0.657567686	-0.354086272	0.178913443	1.663081179	-2.023329197	-0.803526254
ENSMUSG00000051344	Plekhm3	-0.32059049	-0.877504542	0.826804635	0.248626514	0.12650972	0.814911031	1.386197335	1.342208012	0.547337504	0.186543756	0.488717889	1.404494048	0.380326631	-0.085883122	0.884526467	1.004201079	1.646974514	0.966715171	-2.183126452	-0.904736588	-1.978976136	-0.966691216	-2.020166869	-0.499439507	0.290163858	-0.50436042	0.838523261	-0.696214429	-0.917497411	-1.060458968	0.187606269	-0.614435816	-0.214699828	0.316825454	-1.027708837	0.98427748
ENSMUSG00000051413	Plagl2	-0.523500499	-0.015978938	-0.845349999	1.344636441	2.028730029	0.996704141	-0.932703022	1.471890947	-0.446562545	-0.737072181	-0.19299174	0.849344964	0.052059834	0.412105489	1.094705586	1.661361372	1.621883644	1.027102963	-1.803754153	-1.485905337	-1.638365487	-1.026005883	-1.205118312	-0.389841213	0.428006767	-0.400564427	0.314557858	-0.988005956	0.095542483	-0.788507793	0.219083397	-0.663916915	0.491386015	0.011156951	0.74232183	-0.778436309
ENSMUSG00000051457	Spn	-0.006933589	0.782904231	1.708469902	1.508458894	0.507947477	0.475231196	0.541244978	0.830405899	-0.008990468	0.560614976	0.648865717	0.474430385	0.936267436	0.70557295	0.092911623	0.304263977	0.790116061	1.315439979	0.618985952	0.183218994	0.039346479	-0.816748678	0.852292038	-0.559707901	-1.492772896	-1.969766853	-1.324549026	-1.033189905	-0.032204331	-1.657494918	-0.966828599	-0.534540243	0.991607516	-1.318292338	-1.227033011	-1.919543905
ENSMUSG00000051506	Wdfy4	0.543061776	0.76819103	0.342625212	0.509341126	0.787817239	1.120095032	1.426644264	0.575514751	0.357616321	0.311446891	0.172248744	-0.261239296	-0.010831276	0.82093658	1.57227595	1.133556351	0.955196382	0.852973425	-0.720669464	-0.675562175	-1.725003859	-1.319974444	-0.762731239	0.51186364	0.633493299	0.450240759	0.205716643	0.363683975	-0.98309192	-2.382757294	-1.685269179	-2.284633377	-0.369232468	-0.636882639	-0.724232591	0.12757183
ENSMUSG00000051615	Rap2a	1.000897843	1.796477287	1.203682737	1.784136194	0.658903699	1.203000667	0.658040996	1.559727942	0.443322392	0.701643362	0.648280618	0.349225617	0.71068276	0.165878021	-0.181450632	0.257771155	-0.118263219	0.332105123	0.211159405	-0.100368428	-0.237702	-0.116509577	0.034784741	-0.689006378	-1.916721648	-0.899380588	-1.221398746	-0.944190266	-0.390777992	-0.289335307	0.622013879	-1.333379385	-1.7040111	-1.225996867	-0.890921019	-2.082321285
ENSMUSG00000051682	Treml4	-0.82611107	-0.255573012	0.585543851	-0.454246341	0.748908559	0.783202047	1.624705611	0.945001644	-0.111758269	-0.168388606	-1.032580592	-0.265090043	0.783775759	1.01782289	0.817628507	1.310524387	0.735946353	1.28074271	-0.813839583	-1.530274571	-1.577291876	-0.687708189	0.010311474	0.61559155	0.673690204	-0.037235144	1.031102305	0.561041278	0.301847803	-3.071810191	-0.64128875	-0.774112806	-0.450989902	-1.581093028	0.025510288	0.426494753
ENSMUSG00000051735	Rinl	-0.58846958	-0.580633335	0.706806643	-0.71159271	0.961474057	0.649070366	0.617205779	0.970602358	0.081739656	0.158205267	-0.088680589	0.249128179	0.234837356	0.79012309	0.805506792	1.878360845	1.504315887	0.975704671	-0.748352609	-0.708384886	-0.381731934	-0.108352822	0.115230834	0.44433591	0.171169179	-0.035250422	0.860804043	0.211636637	-0.282751554	-3.364526057	-1.048956204	-2.65548051	-0.269902953	-0.721547033	0.145080974	-0.236725323
ENSMUSG00000052085	Dock8	0.079704849	0.832977615	0.666726812	0.198927427	0.449414658	1.184908901	0.825047009	0.543195717	0.688679275	1.032755514	0.808367932	1.106384675	0.517733878	0.670474176	1.406083168	1.339749205	1.314292701	1.123857869	-0.750084223	-0.643014799	-0.90844046	-1.247009951	-1.218334253	-0.061264703	0.140042455	-0.168688288	-0.414699307	-1.178316761	-0.932891637	-2.399678169	-0.144886044	-2.16855443	-0.59049295	-1.331914114	-0.620346406	-0.150707341
ENSMUSG00000052125	F730043M19Rik	0.576089356	0.625876176	0.943833125	0.481199421	-0.615008366	1.484257666	0.441449715	0.812277344	0.225189239	0.705318675	-0.218161732	0.787481233	1.631791504	0.614058746	-0.603383711	0.118619587	1.139213668	0.558264837	0.334784071	-0.06341093	-1.107787433	-0.260542378	1.555235911	0.305566453	-0.273904295	0.780675535	0.122101334	-1.675440098	-1.388624304	-2.697022664	0.166634129	-1.150428947	-0.833292666	-0.865288638	-0.820412164	-1.837209397
ENSMUSG00000052160	Pld4	0.2090012	1.325843789	1.538449157	-0.146486454	1.196481994	1.71700124	1.506767812	0.984104412	-0.253149714	0.553808009	0.434603106	-0.379523683	0.382049196	0.259306446	0.978532625	0.862047561	0.322318716	0.724917542	-0.206962899	-1.213675997	-0.473083332	1.751412726	-0.047645356	-1.683500427	-1.722689559	-1.064016343	-0.448400223	-1.054211189	-0.181271119	0.342010038	-0.76922203	-1.06879811	-1.258779245	-1.369037071	-0.969583007	-0.778619809
ENSMUSG00000052253	Zfp622	-0.062798683	0.889130924	0.776096942	1.069433879	1.516439996	0.971701032	0.210414504	1.682461378	0.796526794	0.341448191	0.81777455	-0.252437615	0.083139599	1.177380078	0.729629468	1.135925515	-0.099485865	0.027551223	-0.615852735	-0.302273414	-0.387903662	-2.186081592	-0.763251204	-0.700597739	-1.897085026	-0.290724713	-0.136063156	-0.616658083	-0.558147786	-0.455816444	1.523209557	-1.921871648	-0.504605763	-0.965073933	0.672503106	-1.704037676
ENSMUSG00000052296	Ppp6r1	1.043390313	0.472187417	0.721186638	1.028436074	1.645846433	0.715815926	0.826474522	0.321644173	0.351736616	0.995118622	1.182116504	0.184479785	-0.162866665	0.43755568	1.654197042	0.487635813	0.553441094	0.592497924	-0.700218878	-0.47306937	-1.338160049	-1.160813543	-1.565099446	-1.055336681	-0.331389023	0.631624376	-0.327135384	-0.308273092	-0.294967516	-0.879184085	0.414837443	-1.619032363	-1.268637491	-2.782865818	0.53936256	-0.532535551
ENSMUSG00000052331	Ankrd44	-0.00658887	-0.201160917	0.522892801	-0.554033711	0.329675417	0.53902973	0.470030013	0.496718676	1.09419226	1.518848584	1.239493106	1.13461675	1.070618499	0.399339148	1.098646484	1.316560756	1.5478262	1.505803529	-0.077340878	-0.703350561	-1.305039317	-1.231191943	-1.336554134	-1.024150726	-1.1130594	-0.208066358	-0.248392144	-1.407438146	-0.559995007	-2.301341098	0.8115422	-0.894204962	-0.780311411	-0.761963997	-0.371315569	-0.010335009
ENSMUSG00000052488	Cherp	2.109722649	1.024474833	0.350793581	0.633512557	0.272383158	1.234085245	0.680507646	0.76958637	0.055501379	-1.04234762	0.182462815	0.752981508	-0.222204551	0.081261694	0.554409604	0.645053363	0.863013747	0.032221863	-1.336828378	-0.114774777	-1.286119226	-3.174517252	0.275368497	1.277050693	-0.106325102	0.336883458	0.726058057	-0.564292682	-1.015773803	-0.7859302	0.291387023	-0.024401903	-0.929979204	-1.939431807	-0.723461814	0.11766858
ENSMUSG00000052512	Nav2	0.42080423	0.957659239	1.518246706	0.321061428	1.167672181	1.572591786	1.458730286	0.893888186	0.395547452	0.448542281	1.426262255	0.702289964	-0.496063236	-0.360341525	0.76998313	0.994274807	1.316405221	-0.111262378	-0.347969492	-0.682820902	-1.034625802	-1.0122155	-0.140555255	-0.424889608	-0.207628238	-1.01014383	-0.148026552	-0.633762701	-0.116942309	-0.815600287	-0.980386184	-2.312014176	-0.054112818	-0.297891619	-2.497721549	-0.678985193
ENSMUSG00000052593	Adam17	0.032860085	0.304453712	0.584793845	0.041226644	-0.493643715	1.778604663	1.198405502	-0.013952884	1.144793673	1.037407225	0.758372269	0.301579999	0.614536432	-0.411299451	1.256262024	0.818033784	0.926812281	0.786296636	-1.181828386	-1.086705442	-1.149101689	-0.69248331	-1.844536455	0.277533334	-1.199800754	-0.719568616	0.082737243	-0.648402454	-1.218165921	-0.158657376	0.497908641	2.297323263	-1.239582697	-0.654903745	-1.754627639	-0.27268072
ENSMUSG00000052609	Plekhg3	1.333403181	1.161248357	1.177976318	0.863785751	1.309726123	1.164664133	1.344498075	1.063739013	0.81533721	1.004342881	0.834101025	0.356843344	-0.840246529	-0.376876629	-0.177697353	0.541643465	0.018208835	-0.322096675	0.123165892	-0.271809792	0.177878064	-0.531333192	-0.167418066	0.390257977	-0.218619934	0.202281628	-0.405329923	-0.639069656	-1.622204207	-1.321183893	0.799457253	-2.348946292	-1.493126539	-1.982584311	-1.19161382	-0.772401714
ENSMUSG00000052684	Jun	0.531484326	0.872610976	0.574330022	0.372718353	1.182795464	1.10009706	0.725219008	0.854677713	0.557663635	0.823519647	0.990601209	0.779858008	0.483412717	0.461935945	0.886320266	1.723595677	0.751540026	0.313748574	-0.964911445	-1.007116941	-0.416844875	-3.234319968	-0.575083912	-1.549316047	-0.914547412	0.157227328	-1.415557691	-0.560556246	-1.154661938	-0.761252545	-0.092062511	-1.046726922	-0.550625913	-0.428991114	0.409631353	0.119588173
ENSMUSG00000052713	Zfp608	0.510768362	0.945350274	0.342334916	0.400920107	0.563741822	1.243119023	0.638994427	0.441261919	0.867713009	1.380831537	0.97110234	0.64145493	-0.340552059	0.240937029	1.218058063	1.268842501	0.770539376	0.518763667	-0.369723625	0.191734793	-0.400271506	-0.607115283	-0.023790528	-0.628435013	-0.165878932	-0.14371424	-0.215983775	-0.177074706	-1.313881428	-2.487819515	0.187064528	-1.156571386	-2.291802038	-2.597419732	0.210127436	-0.633626293
ENSMUSG00000052812	Atad2b	1.927260763	1.585910374	1.614775122	0.72682623	0.245790717	0.916329779	1.103721114	0.791673044	0.989010975	1.619472008	0.690524005	0.72756968	0.171322257	0.788549976	0.435719902	0.282426868	0.75507424	0.523374193	-0.731125944	-1.176965776	-0.79694728	-0.531544471	-0.840319965	-1.186569775	-1.430503976	-0.436608465	-0.69559767	-1.555912815	-1.053232983	-0.687131554	-0.225405901	-1.224215556	-0.93319894	-1.380769296	-0.563831493	-0.445449387
ENSMUSG00000052917	Senp7	0.206748974	-0.060327813	0.155382958	0.769820967	0.104128581	0.837970949	0.794706135	1.31094311	-0.62746619	0.279129593	0.409456764	0.72870038	0.222472422	-0.042141613	0.455691405	1.846274216	-0.329464256	1.434225463	-1.470626957	-1.584990843	-3.337603309	-0.972968964	-0.111473001	0.876684388	1.014838164	-0.767081505	-0.037676834	0.64817758	-1.059223967	-1.062870418	0.441194221	-0.524860181	-0.99648493	-0.472308008	0.056690155	0.864332364
ENSMUSG00000053007	Creb5	0.864366084	1.313803011	-0.131562024	1.429894913	0.394761824	1.422627978	1.055464909	1.464236935	0.585616737	1.078419641	0.779958027	0.256190636	0.415078778	0.516362757	-0.099991182	0.113024837	0.22205924	-0.330379802	0.461656	0.150903146	-0.011441956	-1.164900287	-0.928312784	-1.228451919	-0.332255147	-0.173937435	0.306485726	-0.279245018	-0.587656986	-1.043162056	0.942234594	-1.309111831	-3.007300053	-2.047449963	-0.352928986	-0.745058345
ENSMUSG00000053289	Ddx10	0.488508221	1.760547821	1.402701165	-0.063471074	1.292855907	0.62963956	0.096900431	0.871464154	-0.560891007	0.304489255	1.41888683	0.203350586	1.194266362	0.634289986	-0.19925043	0.251317182	0.589298529	0.703741293	-0.369062213	-2.789984713	-0.797790705	-0.53659827	-2.052938916	0.191036609	-2.231607376	0.312181022	-0.406445371	0.149893467	0.389955669	-1.52256633	-0.438191081	-0.141138478	-0.402747536	-0.290292802	-0.444061421	0.361713676
ENSMUSG00000053293	Pom121	0.532324384	1.239908949	1.038626198	0.686152897	0.714916915	0.500699956	0.806795977	0.603338712	-0.350552265	0.254248265	0.063368674	1.319493907	0.176477713	0.803917067	0.711603723	0.918091799	1.399679669	1.243901123	-0.791691916	-0.847719162	-1.18793985	-1.539939234	-2.367050332	-0.056908027	-1.205310234	-0.913596065	-0.989262201	-0.960195037	-0.06324231	-0.195195878	0.782503118	-2.253385531	0.893064838	-0.957697257	-0.099795294	0.090366708
