ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC006_T2_F_AMR_R1	SC007_T2_F_AMR_R2	SC008_T2_F_AMR_R3	SC009_T2_F_AMR_R4	SC010_T2_F_AMR_R5	SC006_T2_F_AMD_R1	SC007_T2_F_AMD_R2	SC008_T2_F_AMD_R3	SC009_T2_F_AMD_R4	SC010_T2_F_AMD_R5
ENSMUSG00000008496	Pou2f2	-0.002043205	0.028961723	0.3854905	0.287045649	0.350875397	-1.480290736	-0.389074827	-1.281482074	-0.43763069	-0.080067056	-1.364279486	0.602227867	-1.468873716	-1.220732789	-0.25104519	1.164785856	1.767962731	0.979681356	1.508329802	0.900158887
ENSMUSG00000013236	Ptprs	0.821835983	0.49032751	0.772159891	0.752573639	1.074420283	0.254744877	0.468981962	-0.605524507	-0.840717415	-0.101798318	-1.263024193	-0.430015469	-1.633709163	-1.79115744	-0.892567413	0.762652647	0.192284967	2.074077725	0.660833719	-0.766379284
ENSMUSG00000013846	St3gal1	-0.280812768	-0.803549005	-0.925729181	-0.922531901	-0.82724729	-0.230937318	-0.212916133	-0.572599698	-1.580941267	-0.140209264	0.137674647	1.307557338	0.116003116	-0.548037014	-0.667699645	0.401570127	1.930194539	1.787679951	1.822776825	0.209753942
ENSMUSG00000014496	Ankrd28	-0.069198243	-0.637467723	-0.1597189	-0.967874315	0.255114123	-0.134732154	0.113365411	-0.891771261	-0.978168159	-0.048065076	0.236150661	0.53635443	-2.780078898	-0.199292071	0.134105676	1.457817548	1.797908041	0.482204008	1.338032095	0.51531481
ENSMUSG00000015305	Sash1	-0.254618736	-0.60529445	-0.267734789	-0.909034032	-0.589820355	-0.822962695	-0.32085706	-1.338039922	-1.007750447	0.291489621	-0.082159855	0.818478555	-0.521455292	-1.278429178	-0.22186382	1.443529696	2.234266375	1.229366479	1.157007481	1.045882423
ENSMUSG00000015850	Adamtsl4	0.251078116	0.573723718	-0.107198041	-0.06545863	-0.279703666	1.213445386	1.009763811	0.306887653	-0.773332991	0.194589796	-0.965980667	-1.466534291	-1.856679754	-1.593209923	-0.781011907	0.45758324	0.512529668	1.998530203	1.006617831	0.364360447
ENSMUSG00000015937	H2afy	-1.100027996	-0.73012618	-1.992513563	-0.581184729	-0.613527525	0.226584493	-0.113828115	-0.34325635	0.175979251	-0.938490198	-0.390817778	-0.269314946	-0.342629132	0.515070074	0.369256589	-0.193265868	2.146199049	1.478108093	1.714295491	0.983489342
ENSMUSG00000017715	Pgs1	-0.847721857	-0.588787254	-0.824693317	-0.86942744	-0.508435652	-0.448271241	0.042177183	-0.812064778	-1.028232645	-1.055063243	0.227101849	0.539260008	-0.146908569	-0.001014034	-0.627642605	0.685613001	2.208168519	2.029629865	1.695517758	0.330794453
ENSMUSG00000017861	Mybl2	-1.426869502	-0.257266114	-0.464261379	-1.758040925	-0.968921115	0.520762299	-0.072366314	-0.417300521	-0.91776766	0.250964275	-0.076857251	-0.853318683	-0.17844156	0.720159616	-0.207802265	1.399874396	0.81570525	1.366293431	2.332423092	0.19303093
ENSMUSG00000018983	E2f2	0.373560561	0.350879427	0.866612166	0.402498314	-0.862512491	-0.43007177	-0.193413515	-0.948294067	-0.873115434	-1.826148825	-0.120380189	-0.048092092	-1.595063209	0.09471863	-0.971196708	0.583014557	1.633267195	1.523324306	1.705316588	0.335096556
ENSMUSG00000019188	H13	-0.243369699	-0.13398159	-0.706215047	-0.447261401	-0.867793695	0.063765316	0.071536743	-0.885395163	-0.367435076	-1.077396629	0.149879821	-0.42552729	-0.788621342	-1.069168192	-0.960278242	1.674772603	1.65508459	1.89207867	0.827502067	1.637823558
ENSMUSG00000019487	Trip10	-0.706987284	-0.076649023	-1.430438727	-0.35634615	-0.69338722	0.353366975	-0.398737403	0.376122159	-1.220085549	-0.986116501	0.067251226	-0.41690101	0.364010058	-1.220646953	-0.527564243	0.893762263	1.710227753	2.265848069	1.074323526	0.928948036
ENSMUSG00000019768	Esr1	-0.356838742	-0.66163903	-0.766521986	-0.423146508	-0.132205135	-0.629405824	-0.660362915	-1.356526476	-0.882067451	-0.919754865	0.399635972	-0.46948705	-0.488510467	-0.173995643	-0.268108959	1.818792502	1.036496075	1.353059567	1.861348358	1.719238577
ENSMUSG00000019843	Fyn	0.905307304	0.213506967	0.598357724	-0.274434009	1.352541445	-0.199794432	-0.325932439	-1.765372116	-0.67873031	-0.031755478	-0.180054279	-0.338921218	-1.943945285	-1.432064802	-0.924907847	0.73801248	1.399409871	0.849279797	0.94487164	1.094624986
ENSMUSG00000019947	Arid5b	-0.695949645	-1.083764823	-0.591071157	-0.920612515	-0.858946501	-1.39132421	0.00500987	-0.84586291	-0.808484254	0.401153561	-0.481980641	0.995715385	0.349091985	-0.08844934	-0.287227029	0.233665855	1.454903845	2.047878095	1.933757777	0.632496652
ENSMUSG00000019961	Tmpo	-0.376054178	-0.469588376	-1.077460334	-0.374520178	-1.110430031	0.203419969	-0.504993004	0.27724469	-0.810346858	-0.456358609	-0.525014746	-0.190975092	0.727414777	0.356723532	-1.837401217	0.885020324	0.646217885	1.831866289	2.410049378	0.395185779
ENSMUSG00000019971	Cep290	-1.038603119	-0.735183101	-0.256499194	-0.665247672	-0.299703762	-1.137156308	-0.442865605	-0.499748003	-1.482367712	1.26023997	-0.527043224	-0.264358989	0.512171505	0.185253474	-0.887802457	1.414911853	0.56916028	0.845167787	2.371046707	1.07862757
ENSMUSG00000019992	Mtfr2	-0.288863608	-0.970614234	0.419846468	-0.727198585	-0.675918121	-0.401559915	-0.031807386	-0.941152251	-0.850153247	-1.469376052	-0.555318623	1.7358264	0.387632033	-0.415743893	-0.870804498	0.685053136	1.404129564	1.720424479	1.752234751	0.093363582
ENSMUSG00000020021	Fgd6	-0.871371295	-0.572321582	-0.16792876	-0.311490539	-0.552079826	-1.056356607	-0.208590001	-0.7735391	-2.004633844	-0.549978461	0.568970444	0.838318241	-0.319634571	-0.749406043	-0.094040065	1.146472238	1.836454089	1.401456774	1.417477654	1.022221255
ENSMUSG00000020589	Fam49a	-0.450470864	-0.733042516	-0.527806645	-0.786011206	-0.559830529	-0.904381394	-0.301169593	-0.772835928	-0.693087042	-0.372929398	0.653583315	0.737542614	0.036183239	-0.927915953	-1.547887872	1.459634747	2.007546066	1.152875037	1.313996135	1.216007787
ENSMUSG00000020649	Rrm2	-0.302627628	-1.230970735	-1.422703216	-0.34454102	-1.194099932	0.294417509	0.13136421	0.006464253	-0.107852825	-1.226793411	-0.970539341	0.213037089	-0.157729509	1.135971535	-1.003850899	1.015722624	1.202987428	1.152667091	2.159687012	0.649389766
ENSMUSG00000020806	Rhbdf2	-0.93995506	-0.142210031	-0.401610254	-0.279541746	-0.559575549	-0.047264904	-0.295622921	-1.82517918	-0.248355176	-0.948689351	0.284745799	1.445427297	-0.174775911	-0.070799942	-0.918960419	0.02029709	2.244592342	2.070926703	0.880122913	-0.093571701
ENSMUSG00000020844	Nxn	0.507204837	0.099142993	-0.44327903	-0.840110683	-0.291024522	0.081262264	0.060766265	-1.613119179	-1.258629183	-1.101155089	-0.618174029	-0.344778219	-0.173845622	0.648136905	-1.017460779	1.404138016	1.938781059	1.750365324	1.246903151	-0.03512448
ENSMUSG00000020914	Top2a	-0.587031345	-1.527705614	-0.93053678	-0.48769221	-1.213552987	0.060771019	-0.562298419	-0.128647436	-0.840128796	0.257836312	-0.178682387	0.216611525	0.416364063	0.933565255	-1.320186692	0.659325009	0.94200225	1.865513847	2.219321243	0.205152142
ENSMUSG00000021127	Zfp36l1	-1.535279363	-0.410196558	-0.680808151	-1.145930841	-0.452438141	0.011249632	-0.418820757	-0.964467969	-0.819199854	0.630632589	-0.573757767	-0.013877215	0.394232654	-0.223835236	-0.541269937	0.978009022	0.589565958	2.572336105	1.601808111	1.002047719
ENSMUSG00000021277	Traf3	-0.190927814	0.047479249	-0.556412334	-0.765888824	-0.100444464	-1.036222133	-1.098143147	-0.574207625	-0.995958781	-0.557822767	0.705276299	2.00032342	-0.152764104	-1.259975349	-0.475492998	0.49222913	2.190113355	1.094380135	1.252980396	-0.018521642
ENSMUSG00000021458	2010111I01Rik	-0.243496184	-0.08883722	-0.586177205	-1.058743799	-0.393103562	-0.909833381	-0.514949976	-0.978555827	-1.666241691	-0.940317587	0.723179845	0.016118886	-0.361035448	0.619470839	-0.01469784	0.451379481	2.345149024	1.498115795	1.502319037	0.600256814
ENSMUSG00000021886	Gpr65	-0.812024788	-0.04892989	-0.125487812	-0.298250367	0.067017575	-0.777635723	-0.529100504	-0.835564376	-1.522410953	-0.724991924	0.718174478	0.469370499	-0.510376563	-1.397184964	-0.121026262	1.503999818	1.374122703	-0.083527842	1.767427352	1.886399542
ENSMUSG00000021972	Hmbox1	-1.435512825	-0.714478513	-0.55955082	-0.987394348	-0.344506841	-1.160039375	0.382813639	0.04180887	-1.843574116	0.004199148	-0.303195212	0.306046549	0.774269777	-0.064916274	-0.127567783	0.94999138	0.413052737	1.738986852	2.148668962	0.780898193
ENSMUSG00000022048	Dpysl2	0.13508697	-0.204380718	-1.058001438	-0.551222567	-0.677850858	0.712046138	0.063675179	-1.416680404	-0.34034212	-1.170254087	0.261376918	0.564366549	-0.967858346	-0.368571163	-1.272754579	1.132518346	1.238855038	1.478208604	2.218631826	0.223150711
ENSMUSG00000022303	Dcstamp	-0.196484389	0.233542539	-0.206779446	-0.908143988	0.617343034	-0.215596647	-1.84489797	-1.84489797	-0.885379793	0.273089645	-0.065379905	0.685889946	-0.928135925	-0.550527742	-0.293609574	1.085183584	1.338718502	1.413616536	1.70514953	0.587300034
ENSMUSG00000022463	Srebf2	-0.393284199	-0.298204767	-0.366111578	-0.17626488	-0.346169397	0.128826473	-0.502065291	-1.192791376	-1.586192716	-1.304132552	-0.066658229	1.207344838	-0.704464136	0.45038213	-0.570882824	0.373768133	2.104086326	1.888656767	1.3930926	-0.038935324
ENSMUSG00000022504	Ciita	0.44185051	-0.762735729	0.627419739	-0.375654151	0.272504462	-0.97897461	-0.221996836	-1.107720457	-1.357900062	-0.154919815	0.434681574	-0.048270627	-1.066499655	-0.542469177	-1.440232652	1.331403881	2.018179977	1.398929952	1.413232009	0.119171667
ENSMUSG00000022514	Il1rap	0.061128709	-1.240387112	-0.206723364	-0.938280048	-1.05420284	-0.759341295	-0.58598543	-1.330924129	-1.442470362	0.518650968	0.566049815	0.572124228	0.847374768	0.055856671	-0.328805444	0.549371498	0.992426246	1.56846233	2.268409389	-0.112734597
ENSMUSG00000022636	Alcam	-0.046424107	-0.23604199	-0.499046878	-0.471840577	-0.326863794	-0.405422466	0.028122383	-0.266259978	-1.27242166	1.037610963	-0.451001486	-1.445963435	-0.492742567	-1.076458193	-0.895628784	1.705109928	0.261821103	1.355735274	1.787347769	1.710368495
ENSMUSG00000022665	Ccdc80	0.077082094	-0.222368297	-0.238595853	0.020521737	-0.199904378	-0.648659734	-1.10071175	-1.153100144	-1.00317331	-0.707180317	-0.818126869	0.831612879	-0.424594827	-0.228842493	-1.077644746	0.820596084	2.467705746	1.201478448	1.715816923	0.688088807
ENSMUSG00000022818	Cyp2ab1	-0.439373102	-0.240785864	-1.208383222	-0.281636214	-1.128564463	-0.892818092	-0.360442114	-0.211900735	-2.015218987	0.09249192	0.102376957	0.390885653	-0.570924016	-0.649092429	0.566133197	1.217067131	1.251233623	1.086135364	1.733873576	1.558941817
ENSMUSG00000022822	Abcc5	-0.858367041	-1.156519117	-0.283228868	-0.621475077	0.214320458	-1.484394335	-0.017343837	-0.042389156	-1.946227385	-0.440183542	-0.664792055	0.635094369	-0.223159368	0.381090394	0.500483297	0.830546647	1.699337475	1.724775706	1.527168102	0.225263332
ENSMUSG00000022951	Rcan1	-0.463791014	-0.60172449	-0.799927737	-0.607065387	-0.548727962	-0.20594965	-0.969296184	-0.549964019	-0.924641835	-0.921508492	-1.118424245	0.674800947	0.014174159	0.849163919	-0.169958469	-0.164918679	1.371099087	1.527566176	2.480940066	1.12815381
ENSMUSG00000022974	Paxbp1	-0.859541617	-0.714985637	-0.208589458	-0.603878034	0.046438308	-2.149455664	-0.573851811	0.070594485	-1.074244567	0.408396962	-0.647009295	-0.876136299	0.969408354	0.056295616	0.430338621	0.674866687	0.090097109	1.52566617	1.886913501	1.548676567
ENSMUSG00000023952	Gtpbp2	-0.354948983	-0.882310385	-0.385813022	-0.250535203	0.189076556	-0.364041313	-0.211014128	-0.520802208	-1.42532357	-1.001654391	-0.953469797	0.611848726	-0.641160442	0.868629081	-0.363824425	0.493412661	2.284835305	2.092063982	1.304953809	-0.48992225
ENSMUSG00000024042	Sik1	0.074868306	-0.463312429	0.299791696	0.475228569	0.822164576	-0.694616777	-0.437152339	-0.756705917	-0.857911694	0.375513541	-0.080488622	-0.558495857	-1.291721919	-0.947080452	-2.134449256	1.457224367	1.245240212	1.319711935	1.572752646	0.579439412
ENSMUSG00000024053	Emilin2	0.985001646	-0.304585257	-0.381728789	1.364936707	0.867409177	0.386363057	-0.443008394	0.10152949	-0.197477295	-0.195333631	-1.172501096	-1.123098604	-1.516106927	-1.371284967	-1.511513596	1.231519031	0.38161063	1.738718089	0.957510433	0.202040296
ENSMUSG00000024180	Tmem8	0.072529147	0.684459732	0.659107951	1.295902174	-0.318102962	-0.214982744	0.390056212	-0.737125944	0.700829185	-0.176930108	-0.656553425	-0.695942341	-2.11092601	-1.982534273	-1.040734276	0.360959388	1.388393222	0.593397373	1.465608765	0.322588934
ENSMUSG00000024349	Tmem173	-0.496687947	-0.768349433	-0.901554913	-0.564057539	-1.166837592	0.362450199	-0.384682211	-1.169792781	-0.565161649	-1.474420766	0.392520522	0.834149341	-0.298724224	-0.20773565	-0.187510754	0.656720825	2.136989348	1.736260428	1.459995935	0.606428862
ENSMUSG00000024381	Bin1	-0.022494561	0.153046514	-0.342147922	-0.044743107	0.434297085	0.475031627	-0.345031718	-0.380894553	-0.965727433	-1.909585642	-0.179499784	-1.712780524	-0.484248529	0.259800637	-1.33405976	1.71660614	1.120114446	1.419464914	1.21237493	0.930477239
ENSMUSG00000024610	Cd74	0.308434476	-0.339039289	0.190094018	-0.337009937	-0.023785615	-0.715184108	-0.938408665	-1.997073342	-0.584493916	-0.485687631	0.372384398	0.21882741	-1.088981264	-0.669238064	-0.852693635	1.354456423	2.004815358	1.223220269	1.158314783	1.201048331
ENSMUSG00000024613	Tcof1	-1.003790886	-0.757340863	-0.706378407	-0.181655087	-0.322508732	-0.424577041	-0.479498429	-0.84168068	-0.295728341	0.17034203	-0.911690316	0.679984514	-0.291401979	-0.873939636	-0.783006186	0.156622801	2.099039367	1.831931764	2.058416781	0.876859326
ENSMUSG00000024663	Rab3il1	-0.986645403	-0.786776382	-1.676024649	-0.48693778	-1.096528524	-0.275200861	0.195476231	0.121721191	-0.838023379	-0.971957435	0.654964862	0.465418439	0.343884076	-0.279849848	-0.645382188	1.635114805	0.835776682	2.376579623	0.935271174	0.479119367
ENSMUSG00000024737	Slc15a3	-0.538283348	-0.740593732	-0.807997218	-0.777214238	0.001002098	-0.216842196	-0.162068505	-1.173741695	-1.062035416	-1.331166032	-0.689294902	-0.388183482	-0.180686248	0.625041348	1.493788364	0.22240699	0.57398287	1.541838932	1.782405253	1.827641158
ENSMUSG00000024833	Pola2	-0.451742569	-0.495768165	-0.075675428	-0.991340621	-0.045190226	-0.315103723	-0.456438005	-1.028026446	0.165392357	-2.007939698	-0.29101102	-0.333887963	-0.899283926	1.550091743	0.210884415	0.302842281	1.310566871	2.405846955	0.866586987	0.57919618
ENSMUSG00000024907	Gal	0.035369201	-0.503504496	0.14203964	-0.294838651	-0.465177614	-0.018737637	-0.204416784	-1.100765987	0.182748879	-2.048450485	-0.104449449	-0.376436935	-2.202485301	0.332992535	0.635198625	0.880265338	1.349943982	1.00025064	1.300608294	1.459846207
ENSMUSG00000025001	Hells	-0.651623254	-0.818544355	-0.72330653	-1.156191536	-0.970159187	-0.262359244	-0.633243832	-0.52494902	0.119339892	-0.022641966	0.572234251	-0.137100263	-1.446342235	1.04036104	-1.025487977	0.897798473	0.976868365	1.952638133	1.755029727	1.057679519
ENSMUSG00000025153	Fasn	-0.612524386	0.323868557	-0.272491633	-1.431349898	0.027958403	0.017185633	-0.085692977	-1.368448476	-1.382636178	-1.087266686	-0.056080823	0.729112695	-0.246230787	0.51712455	-0.84795245	1.195642791	1.828072021	1.72606249	1.396992037	-0.371344883
ENSMUSG00000025190	Got1	-0.159412984	-0.733585785	-0.78335935	-0.549540432	0.400422958	0.199795214	-0.652818602	-1.665613025	-0.826119688	-0.836548225	0.200261728	-0.210863918	-0.964412642	0.472861438	-0.63987121	1.747450102	1.854722058	0.244620957	1.047355393	1.854656011
ENSMUSG00000025316	Banp	-0.263274206	-0.152266489	-0.149678803	-0.316865032	0.34999754	-0.119778176	-0.269336002	-0.131088587	-2.113721437	-0.989330071	-0.467159905	-1.210839178	-0.409540861	-0.257935286	0.94215986	0.912100125	-0.562122033	1.90115236	1.462597367	1.844928815
ENSMUSG00000025355	Mmp19	-0.066775224	-0.295904222	-0.836769841	-0.76751221	-0.216309336	-0.734574756	-0.570799244	-0.851319832	-1.041028374	-1.153758277	-0.211905495	-1.218794899	0.277480844	0.88536065	1.397683221	0.500924809	-0.244547721	1.548161054	1.929042122	1.671346729
ENSMUSG00000025473	Adam8	-0.268209221	0.227070135	0.363408085	-0.344322538	0.457468423	-0.792525588	0.005427283	-0.536759014	-1.799161155	-1.431104927	-0.11188781	-0.156513883	-0.362048303	-1.687487428	0.072205674	1.036988291	1.894941956	1.768027711	0.739831295	0.924651013
ENSMUSG00000025574	Tk1	-0.141946948	-1.490443172	-0.210961712	-0.697048997	-0.81832742	0.520046788	0.264456564	-0.494979843	-0.707333179	0.31229105	-1.872483881	-0.544209787	0.341439828	0.866625648	-1.32544514	0.841499654	1.448579359	1.672446196	1.387054984	0.648740007
ENSMUSG00000025912	Mybl1	-0.149829334	-0.181578169	-1.465552314	-0.02510661	-1.314348087	-1.030781682	-1.325022336	0.57118513	-0.623839529	-0.120318123	-0.013420116	0.984297447	0.575879562	-1.162087301	-0.523360042	0.451316567	0.412580415	1.536328221	1.887344692	1.516311608
ENSMUSG00000026068	Il18rap	-0.375578287	-1.615829551	0.408684778	-0.27669719	0.094718554	-0.093441138	-0.652562621	-1.113935026	-1.836545371	0.79174756	0.307329943	-0.403261845	-1.012044139	0.415790184	-0.791816151	0.72989579	1.177256094	1.589353307	1.692308743	0.964626368
ENSMUSG00000026074	Map4k4	-0.861313904	-1.293401753	-0.820540507	-0.862970457	-0.2692389	-0.536839411	0.067588284	0.009429811	-0.797890801	-0.300260879	0.75332708	0.276790309	-0.603982182	-0.79912514	-1.06615669	1.669025268	0.927436838	1.506780807	2.16048754	0.840854688
ENSMUSG00000026126	Ptpn18	0.185913334	0.405805109	-0.310235944	-0.996100657	-0.667098407	-0.882776768	-0.48831848	-0.957089249	-0.510121475	0.428270579	-1.090430845	-0.359857083	-0.275409915	-0.527572263	-1.096835533	1.293408373	1.982143895	0.380123347	1.434001643	2.052180339
ENSMUSG00000026303	Mlph	0.438881437	-0.197434663	0.154959681	-0.431249587	0.077214406	-1.114977879	0.0734177	-0.977479418	-0.704120702	0.205012979	-0.160326624	-0.415931964	-1.432755976	-1.824477444	-0.502101892	2.062967942	1.094174479	1.264357747	1.006663846	1.383205929
ENSMUSG00000026307	Scly	-0.421799467	-0.095807332	-0.72401871	-0.682031885	-0.630781743	-0.795862916	-0.652384703	-0.391426148	-0.473802969	-1.397633097	0.558776544	0.124338301	-0.815753361	-0.70618478	-0.459846667	1.900973587	2.022654275	0.879140966	1.525190746	1.236259359
ENSMUSG00000026315	Serpinb8	0.091028609	0.044385893	-0.216731488	-0.239145039	-0.130839927	-0.772981911	-1.117132837	-0.190818083	-1.461826089	0.270731313	-0.456196125	-0.673469174	-0.765017246	-0.134715634	-1.461826089	1.192176527	2.107320674	1.014892634	1.822072339	1.078091651
ENSMUSG00000026389	Steap3	-0.182625183	-0.453858399	-0.116657408	-0.349881366	-0.272303705	-0.628589364	-0.355111137	-0.233096922	-0.179983845	-0.658710155	-0.102137015	-1.191218707	-1.713749641	-0.993016849	-0.184529142	1.933079887	1.676649188	1.529865346	0.947498946	1.52837547
ENSMUSG00000026404	Ddx59	-0.474504746	-0.376839216	-0.152010492	0.46791918	-0.663500149	-1.236720211	-0.712977974	-1.231351738	0.285661364	0.571423628	-0.738504158	-0.943446863	-0.145265732	-1.026694264	-0.704876631	1.281074989	2.242887085	1.044964659	1.429895016	1.082866253
ENSMUSG00000026421	Csrp1	0.293852976	0.014576557	-0.766720844	-0.499722366	-1.01366257	0.121695004	-0.954551373	-0.95100772	-1.18748631	-1.206514407	-0.168346563	0.722891554	-1.372663625	0.605858511	-0.073866052	0.577805863	1.947228281	1.471649678	1.592907761	0.846075644
ENSMUSG00000026425	Srgap2	-1.042124322	-0.586236597	-0.578717796	-0.720727846	-0.30805295	-1.120667696	-0.488341889	-0.350411123	-1.484150959	-0.156033032	0.236116625	0.469672637	-0.011002328	-0.525337034	-0.401672731	1.385832404	1.800975248	1.446712061	2.177146928	0.257020402
ENSMUSG00000026436	Elk4	-1.463798951	-0.722463109	-0.292548553	-1.275752651	-0.290771508	-1.097942425	0.760351625	-0.861957447	-1.314117197	0.783752519	-0.349740597	0.548489491	0.294480948	-0.234576449	-0.404880906	1.268246911	0.473037565	1.237858958	2.261073071	0.681258702
ENSMUSG00000026605	Cenpf	-0.813788469	-1.158129489	-0.145775321	-1.048244094	-0.752008049	-0.452299699	-0.570403666	-0.426780241	-0.858398623	0.493986745	-0.065366646	0.816580657	-0.070306255	0.845777712	-1.655168144	1.494582511	0.669207008	1.046383455	2.373605402	0.276545204
