ensembl_gene_id	gene_name	AT01_AT2Y_F0_D0_R1	AT02_AT2Y_F0_D0_R2	AT03_AT2Y_F0_D0_R3	AT04_AT2Y_F0_D0_R4	AT05_AT2RY_F0_D0_R1	AT06_AT2RY_F0_D0_R2	AT07_AT2RY_F0_D0_R3	AT08_AT2RY_F0_D0_R4	AT13_AT2RO_F0_D0_R1	AT14_AT2RO_F0_D0_R2	AT15_AT2RO_F0_D0_R3	AT16_AT2RO_F0_D0_R4	AT09_AT2O_F0_D0_R1	AT10_AT2O_F0_D0_R2	AT11_AT2O_F0_D0_R3	AT12_AT2O_F0_D0_R4
ENSMUSG00000031617	Tmem184c	1.982816208	1.367617695	0.474356799	0.630796172	0.466735288	0.147692768	1.270241975	-0.689726657	-0.793670607	0.246099443	-0.507389674	-1.721539586	-0.351482091	-1.083679243	-0.747350165	-0.691518325
ENSMUSG00000031647	Mfap3l	0.486501431	0.536350187	0.675268346	-0.172857882	0.489189116	0.48368175	1.128177074	1.808203284	-2.615796467	-0.905930837	0.170449714	-0.601560463	-0.000989459	-0.512174071	-0.791485682	-0.17702604
ENSMUSG00000031659	Adcy7	1.132064579	1.252771634	0.963514569	0.456544074	0.572646893	0.398990422	1.246602695	0.149180711	-2.287632226	-1.288728414	0.156739806	-1.058300054	-0.336317516	-0.440252502	-0.15722713	-0.760597541
ENSMUSG00000031785	Adgrg1	1.690766577	1.225518677	1.168392997	0.910975687	-0.356615631	-0.023328932	0.564646551	-0.233828696	-0.396044585	-1.525246192	-0.646784256	-2.102698211	0.356193413	0.149318269	-0.102606528	-0.678659141
ENSMUSG00000031790	Mmp15	1.548498796	1.132768304	1.257442733	0.295200632	-0.144576094	-0.20423131	0.862642785	0.378342635	-1.668523289	-1.063395929	0.33860511	-1.94678344	0.358263401	-0.714301795	0.059217133	-0.489169671
ENSMUSG00000031834	Pik3r2	2.10791892	1.157155008	0.421475037	-0.032079814	0.770205232	1.361463284	0.308229571	0.33873354	-0.604998862	-0.50520963	-0.692089793	-1.246229559	-0.694449554	-0.639362505	-0.419053763	-1.631707112
ENSMUSG00000031881	Cdh16	0.64428046	0.425412348	1.095124251	1.050429714	0.641430086	0.170607434	0.527561281	0.584492277	-1.346945705	-1.153880759	-0.326248723	-2.516831565	0.698665408	0.009427414	0.395988935	-0.899512856
ENSMUSG00000031934	Panx1	1.376598255	0.749398051	0.28088345	1.639159709	0.248485108	0.279485483	1.12336696	0.745985678	-1.200523954	-1.228239034	-0.701848653	-1.507645236	0.295788556	-0.51072321	-0.299470312	-1.290700849
ENSMUSG00000031983	2310022B05Rik	0.643603872	1.108540711	1.624699636	0.745519335	0.030975494	1.145257979	0.915204285	0.176220374	-0.580379481	-1.225615719	-0.082711154	-1.890734101	-1.016527641	-0.203525543	-0.186338827	-1.20418922
ENSMUSG00000032035	Ets1	0.912639829	0.656409499	1.025377138	1.281608012	-0.006331453	1.039681955	1.276116325	0.086759367	-1.375524622	0.081892815	-1.246722041	-1.622386294	-0.867771327	-0.111751927	-1.211577705	0.081580429
ENSMUSG00000032058	Ppp2r1b	1.486272546	1.082267461	0.565677877	0.590103777	-0.795182126	1.287585034	0.216686701	1.130200194	-1.023466326	-0.689390673	-0.192769751	-1.621142702	-0.592988611	-0.199264593	0.373479795	-1.618068605
ENSMUSG00000032076	Cadm1	1.18442301	1.100655667	0.860968896	1.055545709	0.26018467	0.326709327	0.775173697	0.617687715	-1.866888369	-0.853360221	-0.303656396	-1.871285403	0.229707009	-0.360196881	0.020364604	-1.176033032
ENSMUSG00000032220	Myo1e	0.509831725	1.061871457	-0.44444855	-0.41910149	0.237604594	0.387778075	0.971771679	1.565202859	-1.58811281	-1.545605935	-0.098870628	-1.377077623	0.469033439	0.664861894	-1.217474946	0.82273626
ENSMUSG00000032231	Anxa2	0.745142158	0.22709421	1.667266892	1.881312823	0.754645423	0.114517641	0.643535439	-0.036135778	-1.117369211	-1.331388752	-1.633019679	-1.069481387	-0.226181453	-0.008810553	-0.362127893	-0.248999878
ENSMUSG00000032261	Sh3bgrl2	0.940495421	0.664602003	1.310739097	1.009210575	0.26405914	-0.058902827	1.037461297	1.380137528	-0.931192539	-0.044558565	-0.131631427	-1.753372768	-0.503094567	-1.480093869	-0.967753377	-0.736105122
ENSMUSG00000032324	Tspan3	0.917011787	1.302056385	0.247764374	1.162596786	0.945404456	1.103872693	0.591192875	0.332629608	-0.281251333	-1.173019912	-0.611883893	-2.25535425	-0.904352712	-0.652708159	-0.194346556	-0.52961215
ENSMUSG00000032332	Col12a1	0.951145335	0.269655456	1.116398101	0.851557978	0.564603162	0.654788002	1.442471138	0.979267795	-1.619827927	-1.556670394	-0.394869363	-1.47671106	-0.372516883	-0.315304319	-0.694723473	-0.399263548
ENSMUSG00000032349	Elovl5	-0.477262068	-0.274385137	1.058996308	1.09588052	0.748517724	0.805619076	1.833207564	0.696914424	-1.002359833	-1.624363817	-1.120077572	-0.359196067	0.027151422	0.007736635	-1.510724692	0.094345514
ENSMUSG00000032352	Lrrc1	2.074311727	0.600058582	0.979414927	0.378661751	0.3950242	0.670664763	0.543662987	0.770018251	-0.145324552	-1.539811204	-0.375337112	-1.392370365	-1.027163468	-0.136889593	-1.437740161	-0.357180733
ENSMUSG00000032357	Tinag	1.270265648	0.196478025	-0.496954484	-0.038418393	0.076750317	-0.727295552	0.311858737	0.207019697	-1.005311374	-1.133772602	0.081825474	-2.507143018	1.370960681	0.97344066	0.702209318	0.71808687
ENSMUSG00000032374	Plod2	1.065029629	1.254562541	0.866898266	0.849099219	0.444445836	1.290577594	0.80324758	0.737144658	-0.943232093	-0.613584414	-1.702578715	-0.72639612	-1.240548896	-0.707597746	-0.479752082	-0.897315256
ENSMUSG00000032473	Cldn18	0.836334567	0.807963717	0.939232636	0.858448448	0.148057155	0.392329522	1.332624831	0.209646628	-1.030775375	-1.85928194	-0.883797685	-1.91787331	0.885876365	-0.038674421	-0.204682741	-0.475428399
ENSMUSG00000032547	Ryk	0.603934724	1.011918419	1.391577601	0.883194321	-0.174161691	-0.236433707	0.894660502	0.126163541	-1.306401729	-1.403500395	-1.133849637	-2.027670628	0.589217338	0.67460405	0.288605964	-0.181858673
ENSMUSG00000032727	Mier3	0.992677853	0.859883311	0.462042612	0.249240796	0.686772123	1.524744144	1.128231097	0.909378398	-0.454241047	-1.714585304	-0.297980594	-0.844553592	-0.386464358	-0.738416778	-0.624459467	-1.752269194
ENSMUSG00000032875	Arhgef17	1.237505404	1.497148088	0.623843843	-0.089474705	-0.595849282	0.655378904	1.004208944	1.279118657	-1.764782245	-0.782198623	0.235384149	-1.666244516	-0.318248507	-0.342915519	-0.760863884	-0.212010708
ENSMUSG00000032897	Nfyc	-0.178129608	1.391003219	-0.217161779	1.552357139	0.239810834	0.745690089	1.405670116	0.849132242	-0.878028577	0.165783098	-0.114660564	-0.40020879	-2.037910709	-0.852993492	-0.739101777	-0.931251443
ENSMUSG00000033308	Dpyd	1.62480361	1.453021504	0.751577492	1.039934019	0.370195075	0.052517831	0.64683659	0.631307998	-1.223683222	-1.288484146	-0.266783886	-1.127696574	-0.484481418	-0.239337679	-0.272755436	-1.666971759
ENSMUSG00000033420	Antxr1	0.384058163	1.732207144	1.230000624	0.789091192	-0.473796374	0.43729323	1.195824394	-0.18466764	-1.685705409	-1.513205019	-1.031505288	-1.108441677	0.566075792	-0.293779724	-0.070990739	0.027541332
ENSMUSG00000033436	Armcx2	1.913699973	1.22150009	0.788114329	1.046166925	-1.02172111	0.822252224	-0.054508292	0.567896307	-1.533695645	-0.553825572	-0.984815387	-1.031232494	-0.596352543	0.268493518	0.122516326	-0.974488649
ENSMUSG00000033460	Armcx1	1.183891642	1.247519517	0.484979318	1.010223979	0.573409967	0.327536723	0.358329038	0.196615187	-1.12791733	-1.67850927	0.044767554	-1.965249054	0.336773639	0.252371854	0.176879053	-1.421621817
ENSMUSG00000033581	Igf2bp2	1.346623726	1.075785326	0.9593968	0.519389135	0.797174388	0.894793002	0.748835554	0.607880903	-0.856535412	-0.994843793	-0.469025981	-0.057358328	-1.554973495	-0.410586967	-0.782491003	-1.824063855
ENSMUSG00000033595	Lgi3	1.344577702	1.095119611	0.305912352	0.856017364	0.071795042	0.19074454	0.470557024	0.159759311	-0.865608181	-1.228916921	-0.378767288	-2.740861008	0.780641807	0.462778139	-0.230484113	-0.293265381
ENSMUSG00000033610	Pank1	0.038585224	0.058480409	-1.566191199	-0.045334747	1.171516934	0.902437658	1.014358686	1.346829013	-1.07804409	-1.998615191	-0.28394624	-0.510575422	1.189789442	0.535254051	-0.315322183	-0.459222346
ENSMUSG00000033909	Usp36	-1.086455318	0.128735093	0.114464859	0.612599333	1.475082514	1.277542828	0.957419526	1.723972285	-1.005360242	0.106058548	-1.048879078	-0.952666513	-0.834920342	-1.035210649	-0.858840748	0.426457907
ENSMUSG00000034127	Tspan8	1.002555066	0.795104484	1.184035903	1.021711191	1.119340487	0.832066447	1.00512275	0.497193532	-0.570310012	-0.900836576	-1.255487099	-1.487224604	-0.731427469	-0.562825716	-1.112687318	-0.836331067
ENSMUSG00000034159	2310007B03Rik	1.342255384	0.780601756	1.984381628	1.12894728	0.556843353	0.394114584	0.653203056	-1.036181597	-0.710238348	-1.131918316	-0.052098985	-1.147633718	-0.231290861	-0.754260384	-0.659520967	-1.117203868
ENSMUSG00000034171	Faah	0.844832111	0.936296503	1.089077736	0.880391265	0.411399954	0.468804392	1.515800407	-0.405993861	-1.264943311	-0.873493979	-1.916198746	-1.330960963	0.585580494	-0.160872389	-0.63255848	-0.147161132
ENSMUSG00000034177	Rnf43	1.68213933	1.112268372	1.053429003	0.958161099	-0.62206893	0.877784103	0.264838432	1.044932209	-0.665938413	-0.576613147	-0.51099416	-0.549951882	-0.939898642	-0.84606121	-0.418720188	-1.863305977
ENSMUSG00000034220	Gpc1	1.019616379	0.954089889	0.914909712	1.216854595	0.103612877	0.582370752	0.985577527	0.929949255	-1.808911487	-0.732168084	-0.980793834	-1.175671933	0.105902885	-0.698841154	-0.040782834	-1.375714545
ENSMUSG00000034324	Tmem132c	0.984678949	0.80407195	0.651851649	0.668075033	0.77998486	0.79179631	0.824566341	0.37519023	-1.197656778	-1.452035063	-1.201694326	-1.930628671	0.067871504	0.774208858	0.119940873	-1.060221718
ENSMUSG00000034379	Wdr5b	1.773240625	-0.160805956	0.873855559	1.398209195	0.843864381	-0.516880269	0.175210866	0.805639356	-1.322404151	-0.616649276	-1.263602327	-1.242399474	-0.704057612	0.443941048	0.584495157	-1.071657122
ENSMUSG00000034435	Tmem30b	1.583006747	1.47390806	0.791837709	1.407231677	0.256735727	0.415100472	0.219097994	0.47940135	-0.507958141	-0.969214908	-0.905976279	-1.387530142	0.060573929	-0.949598942	-0.527402786	-1.439212467
ENSMUSG00000034593	Myo5a	0.807949101	0.87255214	1.937870327	0.015198176	1.334543531	0.318659801	0.691114998	0.384858661	-1.053373217	-0.39941073	-0.210062677	-0.323311189	-0.734538367	-0.839683022	-2.006561906	-0.795805627
ENSMUSG00000034685	Fam171a2	1.239839629	0.847768474	2.242749109	0.696371075	-1.572166824	-1.142195907	-0.671298193	0.001955954	-0.472533064	-0.201353875	0.182912999	-1.22649884	0.29225438	0.712421614	-0.169258876	-0.760967655
ENSMUSG00000034848	Ttc21b	1.307205589	1.710434311	0.644708341	0.900600219	-0.682990686	1.143041775	-0.899935988	1.190094212	-1.2361757	-0.519499318	0.285834826	-0.8614858	-0.840696916	-0.296961152	-0.816365948	-1.027807764
ENSMUSG00000034858	Fam214a	1.838104261	0.730102935	1.154845781	0.586743185	-0.034806267	0.157650524	0.194407722	0.265866115	0.099743467	-2.28027309	-0.190537651	-0.641147704	0.533069042	-1.735266922	-0.555325576	-0.123175823
ENSMUSG00000034867	Ankrd27	1.560480704	0.999909001	0.679485614	0.112985222	0.225253474	0.174055168	1.2635102	1.29808271	-1.149839727	0.539071516	-1.505328655	-0.765252402	-1.095347028	-1.032464875	-0.381201939	-0.923398982
ENSMUSG00000034994	Eef2	1.294903444	1.222459982	0.327939348	0.534236628	-1.009143421	-0.552601351	-1.366303047	-0.713251752	-1.057079616	-0.411003667	-0.066780947	-1.030591116	1.709511591	0.991917991	0.920054443	-0.794268511
ENSMUSG00000035000	Dpp4	1.188553928	1.219714122	0.908765733	0.334804922	0.326669284	0.699764432	0.712483469	0.414727139	-2.715212784	-0.826216523	-0.524709202	-1.130677667	-0.292525359	-0.408677005	-0.053826758	0.146362269
ENSMUSG00000035435	Abca17	0.571437731	1.320311864	0.836928622	0.269025519	0.772013742	0.940106282	0.610544733	0.931679802	-1.032773737	-0.829473084	0.356124752	0.332576349	-0.960508316	-1.081607383	-0.908906297	-2.12748058
ENSMUSG00000035640	Cbarp	0.807062472	1.071646996	-0.271143738	0.942621183	1.634052381	0.286372581	0.690434268	1.13554646	-0.687021375	-1.035426881	-0.486734068	-1.194975762	-1.80065347	-1.101708236	0.170372231	-0.160445042
ENSMUSG00000035697	Arhgap45	0.935121671	0.147492954	0.803242873	0.034973181	1.505399788	1.471664101	0.383904828	0.810919739	-0.078002478	-0.961182206	-0.390752114	-0.110173802	-1.24973556	-0.959309651	-2.145777032	-0.19778629
ENSMUSG00000035914	Cd276	2.131173585	0.46209722	0.608316144	1.234533954	0.271072964	0.499950653	0.908735054	-0.556559806	-1.458352455	-0.719954034	-0.780929939	-1.375193758	0.659250695	-0.421633739	-0.553111525	-0.909395011
ENSMUSG00000036036	Zfp57	0.803652619	-0.058920095	0.647030641	0.370292323	1.395893503	1.217571533	0.583831952	0.98479481	0.061840818	-1.152273916	-0.126825863	-0.272462197	-0.137994615	-0.674636608	-2.333651834	-1.308143073
ENSMUSG00000036206	Sh3bp4	1.374150084	-0.204064473	1.764962031	0.595219166	0.877540413	0.473092188	0.317866763	-0.329297274	-1.69450057	-0.715724805	-0.576277132	-1.849489003	0.776729619	0.080579292	-0.802094645	-0.088691653
ENSMUSG00000036256	Igfbp7	0.861342063	0.783733867	1.257524637	1.341345577	0.821442288	0.316365269	0.123811361	0.266448538	-0.723850191	-1.238551868	-0.805197122	-2.448740694	0.148530526	-0.425626267	0.338953266	-0.61753125
ENSMUSG00000036264	Fstl4	1.575710525	1.183564184	1.026353497	1.063207513	0.356627883	0.9673356	0.496824983	-0.641948839	-1.391193823	-0.17924421	0.232180882	-1.323342886	-1.293700067	-0.699183058	-0.278792727	-1.094399457
ENSMUSG00000036306	Lzts1	0.596064727	0.079942507	-0.194510484	0.334119471	0.10985906	0.744140929	-0.690427822	-0.142877121	-2.00263229	-0.424776564	0.329491108	-2.308977546	1.264786783	1.299648501	0.49697894	0.509169801
ENSMUSG00000036585	Fgf1	1.056266171	1.228109011	0.252492415	0.274449468	0.439240384	0.28147215	0.190027308	0.024936962	-2.240845112	-1.21953975	0.363520315	-2.01850299	0.925501716	0.532424025	0.14080451	-0.230356583
ENSMUSG00000036620	Mgat4b	1.326228682	1.552603086	1.445742397	0.941047229	0.820533497	-0.740105885	0.070405076	0.004494128	-1.479803512	-1.073148008	-1.251768719	-0.874545416	-0.264467937	0.554174783	-0.36299165	-0.668397751
ENSMUSG00000036634	Mag	1.335540937	1.569847994	1.2384628	0.580342033	0.124959219	0.272073128	-0.804760582	0.255151967	-0.367769166	-0.88738033	-1.219695058	-2.25119357	0.399021772	0.363436748	-0.054465577	-0.553572316
ENSMUSG00000036661	Dennd3	1.429788369	1.664903102	1.303179953	0.633810676	-0.855650053	-0.12437544	1.077346763	-0.606602891	-0.657419981	-1.324185379	0.559699066	-0.500686605	-1.281285099	-0.605140379	0.274022067	-0.987404169
ENSMUSG00000036768	Kif15	1.457256219	-0.138162462	1.683889431	1.535311236	0.592195525	-0.195827839	0.752278495	-0.58212911	-1.800958635	-0.936315144	0.159630989	-1.228588067	-0.718245849	-0.031525938	-0.429798468	-0.119010382
ENSMUSG00000036777	Anln	0.800944126	0.697609823	1.646881358	1.621235485	0.446118126	0.597929341	0.260137983	0.683266252	-0.433915992	-0.687432806	-1.754629997	-0.890098057	-1.038022032	-0.037784552	-0.933245227	-0.97899383
ENSMUSG00000036894	Rap2b	1.491063738	0.266877359	0.977993102	2.216112878	0.842854597	0.309237545	-0.020948921	-0.317500545	-0.493516251	-0.156176823	-0.991215987	-0.878030387	-0.583099981	-0.550182445	-0.338010806	-1.775457075
ENSMUSG00000036943	Rab8b	1.111639688	1.569070531	0.776560111	0.889148878	0.215219393	0.607658444	0.287624338	-0.015937895	0.561194487	-0.446172588	-0.566573831	-2.211728321	-1.263711654	-0.446291766	-1.345392068	0.277692254
ENSMUSG00000037016	Frem2	1.170363588	0.890324065	0.536714098	0.694356212	0.579062822	0.703986683	0.698328063	0.736750071	-1.053880166	-0.447233171	-0.709792605	-2.508417567	0.635465113	-0.245854086	-1.174458857	-0.505714263
ENSMUSG00000037031	Tspan15	1.00635673	0.943509966	0.926730612	1.116185017	0.406465509	0.183498984	0.998071981	-0.274785924	-1.185501805	-2.215551983	-0.874643363	-1.244651264	0.825853038	0.208545279	-0.536057719	-0.284025057
ENSMUSG00000037185	Krt80	-0.762135183	0.732516305	0.932582996	0.085939157	0.74709829	1.019873284	1.790470999	1.169569419	-1.516079762	-0.730102718	-1.165181206	-1.186807934	-0.212104249	-0.767295309	-0.613455457	0.475111368
ENSMUSG00000037348	Paqr7	1.170005117	0.561959	0.706585008	1.771436609	0.945202975	-0.313237222	-0.554249183	-0.625222963	-1.798261529	-0.404642039	-1.342934767	-1.259507186	0.733873842	0.522948188	0.380382057	-0.494337907
ENSMUSG00000037419	Endod1	1.281899616	0.592818197	1.558809631	0.284129718	-0.518568739	0.275912209	0.978678816	-0.170356567	-1.447837885	-1.908563213	0.234174457	-1.529249302	0.428836853	0.048340468	0.592920475	-0.701944736
ENSMUSG00000037434	Slc30a1	0.89934656	0.729352312	0.204185331	0.375015033	0.689266579	1.550812379	1.202824044	0.419979122	-0.464733601	0.203155536	-0.10508872	-2.337475524	-0.72450074	-1.386971884	-0.576500983	-0.678665444
ENSMUSG00000037492	Zmat4	1.166888815	0.98096119	1.043918601	0.923323887	0.807303349	0.685876347	1.149936093	0.561973642	-0.326114407	-1.03974964	-1.590373926	-1.308021785	-0.893571586	-0.448705482	-0.659688768	-1.053956329
ENSMUSG00000037643	Prkci	0.671019272	0.537310295	0.487005115	0.171942708	0.98784831	0.762892833	1.01715349	1.421775763	-1.827001934	-1.7995854	0.5332269	-0.512379993	-0.290037758	-0.308639189	-1.351572642	-0.500957768
ENSMUSG00000037692	Ahdc1	0.314661698	0.444872349	0.640153387	0.362956194	0.998485696	0.596751751	0.672619746	1.942223645	-0.106523308	-0.590366452	-0.498499176	-0.996026868	-2.230453211	-1.361763787	-0.35546347	0.166371806
ENSMUSG00000037706	Cd81	1.969461106	0.95144411	0.805358055	0.555719775	-0.522723145	-0.501228592	0.343317074	0.032624383	-1.619894011	-0.843561625	-0.412129988	-1.431650066	1.123313873	0.409362106	0.364433821	-1.223846877
ENSMUSG00000037725	Ckap2	-1.268783412	0.909091323	1.185813938	1.738878261	1.081290701	0.338874095	0.397589202	0.439992717	-0.646046716	-0.316885518	-1.255937795	-0.954077729	-0.001372873	-1.773876291	0.473972315	-0.348522217
ENSMUSG00000037887	Dusp8	-1.321126931	-0.936407638	1.12320328	0.092429193	0.492602443	1.809432153	-0.113807823	1.706406976	-0.718102998	-0.673783249	-0.994332707	-1.035253101	-0.702130693	1.057731381	0.078668399	0.134471316
ENSMUSG00000037902	Sirpa	0.81717981	0.894033583	0.685762257	1.295554838	0.07818795	1.365939439	0.330278934	0.501192548	0.166002015	-1.142066799	-1.127144264	0.658959107	-1.346965147	-0.728129637	-0.602825205	-1.845959427
ENSMUSG00000037926	Ssh2	1.18761618	1.244318999	1.709680686	-0.497334778	-0.275361582	0.743615479	-0.009926672	0.964069331	-1.763413665	-1.280991739	0.049848188	-1.160266347	-0.857709302	0.120892206	-0.560647619	0.385610634
ENSMUSG00000038070	Cntln	-0.172329837	0.762118723	-0.457698361	1.126819959	1.555907936	1.187509459	0.333147141	1.125150036	-1.216022032	-0.821314576	-0.688111189	0.043167969	-0.107440727	-0.842292032	0.243439372	-2.07205184
ENSMUSG00000038119	Cdon	1.426242063	0.814367992	0.716174836	0.674283057	0.276890471	0.504594984	0.949298331	0.948021518	-1.500648787	0.415518897	-0.529277428	-1.87176098	-1.456077682	-0.865765452	-0.252746323	-0.249115496
ENSMUSG00000038212	Mfsd14b	1.138732345	0.294180505	1.532148312	0.752569472	0.95007939	0.885710652	0.395028986	0.584118587	-1.518703029	-1.573917799	-0.160259578	-0.657869865	-0.376554112	-0.981436715	0.196560325	-1.460387476
ENSMUSG00000038296	Galnt18	0.607346376	0.487468738	0.902751515	0.953911724	1.202152852	0.856790418	0.857752929	0.188491181	-1.499708211	-0.972443024	0.079338175	-2.367369714	0.158272777	-0.248422152	-0.824727351	-0.381606232
ENSMUSG00000038371	Sbf2	1.612572637	0.492644765	1.320943295	-0.943213975	1.333866063	0.659461767	0.592559105	0.738987664	-0.851771087	-0.800483615	0.289104948	-1.535376636	-0.586923309	-0.851900663	-1.210862464	-0.259608495
ENSMUSG00000038702	Dsel	1.40508828	0.305397129	0.333692902	0.727690322	0.719421423	0.551868973	0.755958765	1.459016901	-1.718062829	-0.738724283	-0.090301434	-2.064812565	-0.219725315	-0.087756275	-0.824420002	-0.514331992
ENSMUSG00000038732	Mboat1	-0.276314427	0.911927106	0.85794988	0.875224795	0.77379874	0.780977976	0.689079892	1.511312553	0.401975447	-0.686921553	-0.002289188	-0.972510719	-1.956185515	-0.64608647	-0.783942756	-1.477995762
ENSMUSG00000038879	Nipal2	0.795533592	1.288470686	2.109424809	0.824742815	-0.024947056	0.080165633	0.553232417	0.022222869	-0.522455153	-1.883742025	-1.268732072	-0.784955802	-0.590569672	-0.351326766	-0.720810764	0.473746491
ENSMUSG00000038893	Fam117a	0.306275801	-0.035863329	1.049380838	1.009628646	1.795743377	0.398494969	0.741185644	1.127405498	-0.485732721	-1.329109433	-0.429245859	-1.148162511	-0.086292619	-1.320621036	-0.070244864	-1.522842402
ENSMUSG00000038967	Pdk2	1.47950066	1.379219525	-0.125300341	1.551609384	0.790460787	0.295949066	-0.127080202	-0.83211619	-1.056088296	-1.225184476	-0.22949444	-1.926092884	0.055521563	0.662987873	-0.31245702	-0.381435009
