ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC034_T3_B_AMD_R1	SC035_T3_B_AMD_R2	SC036_T3_B_AMD_R3	SC037_T3_B_AMD_R4	SC038_T3_B_AMD_R5	SC034_T3_B_AMR_R1	SC035_T3_B_AMR_R2	SC036_T3_B_AMR_R3	SC037_T3_B_AMR_R4	SC038_T3_B_AMR_R5
ENSMUSG00000068735	Trp53i11	0.703870194	1.599187578	0.894639732	1.028663563	0.750630851	1.198248483	0.164990236	-0.041646232	1.246499054	0.876628378	-0.897016903	0.01727327	-0.737792708	-1.664309142	-1.398650377	-0.739399035	-0.051717513	-0.621571583	-1.07477656	-1.253751284
ENSMUSG00000068758	Il3ra	0.912751638	0.576270733	1.306988713	1.68369976	1.048951026	1.178422198	0.606969163	-0.65210452	0.300421661	0.385440766	-0.947781957	-0.92926387	-1.080196488	-1.585110852	-1.919981272	-0.326523754	0.29987694	-0.037115873	-0.179333862	-0.642380152
ENSMUSG00000069094	Pde7a	0.132454123	0.688118004	0.304883799	-0.371580159	1.055404053	-0.037773237	1.777507068	1.913249671	-0.263183916	1.771244295	-1.035393773	-1.262131983	0.073446811	-1.331861648	-0.067233034	-1.052027615	-0.727108129	-0.892483458	-0.221452011	-0.45407886
ENSMUSG00000069114	Zbtb10	1.243578681	0.449965496	0.909084608	1.075852697	1.301779612	1.00171062	0.901523929	0.474625951	0.588846293	0.961446273	-1.141598595	-1.413625089	-1.405406569	-1.599079191	-1.064857588	-0.174930761	-0.662900348	-0.530980163	-0.704105807	-0.21093005
ENSMUSG00000069830	Nlrp1a	1.024804074	-0.476520561	0.619300783	1.023029562	1.092041013	1.438475029	0.492564159	1.269583815	0.768378106	-0.432291211	0.894415135	-0.178494754	-1.409179867	-0.72468178	-0.373481213	-1.119551705	-0.155529531	-0.493374474	-1.83427434	-1.425212241
ENSMUSG00000070369	Itgad	0.834820842	0.392960595	0.936912005	0.646588567	0.868837346	0.817025211	0.991032908	0.981685855	0.598149056	0.893555835	-0.20981201	0.060269764	-0.548412776	-1.643323327	-0.902812806	-0.039786545	0.145406258	-1.038022612	-2.209306977	-1.575767187
ENSMUSG00000070420	Zscan25	0.793529683	0.168995893	-0.064860033	-0.421880884	0.964561313	0.933573635	0.344671602	1.921504548	1.728430509	1.081835922	-0.159306318	-0.71899471	-0.447947398	-1.094436286	-0.602490506	-0.754080697	-0.316324509	-1.75979682	-1.521079727	-0.075905218
ENSMUSG00000070529	Wfdc10	0.92614151	0.880791479	0.650427917	0.927661565	0.863982749	0.903367509	0.919092403	0.589611322	0.5541999	0.759257588	-1.675856565	-1.748839183	-1.391534143	-1.372744234	-1.64577004	-0.05888227	0.112465624	-0.144539129	-0.094589955	0.045755953
ENSMUSG00000070733	Fryl	0.029024626	0.179737355	1.076798584	-0.021250888	0.679452187	0.453262796	1.368894276	0.679970827	-0.117964904	2.847552447	-0.722951389	-1.28483867	-0.814563861	-0.991759584	-0.431840613	-0.087052333	-1.403444351	-0.544449914	-0.436107726	-0.458468866
ENSMUSG00000070871	Ccnyl1	1.383259485	0.731516858	0.814548131	0.656421417	0.881984818	0.616132272	1.227608248	0.987492324	-0.163263511	0.332881875	-0.941912399	-0.987769678	-0.150791151	-1.762715864	-1.591610274	0.936065768	-0.10999039	-0.383500092	-1.40000318	-1.076354657
ENSMUSG00000070873	Lilra5	1.015813688	0.683539713	0.757568865	0.677524538	0.401264496	1.03309523	0.480573406	1.625470111	1.377307708	-0.096119295	-1.303937882	-1.210485132	-1.280662745	-1.385636057	-1.133240871	-0.980141185	0.270075256	-1.064836498	-0.303832919	0.436659573
ENSMUSG00000070923	Klhl9	1.251933185	1.029129913	0.64235912	0.910341021	0.40542083	0.21767818	-0.469298985	1.099329567	1.151817738	1.498456815	-0.994089294	-0.248823217	-1.564539036	-1.138934492	-1.477138648	-0.50211893	0.57493148	-1.080258744	-1.065355818	-0.240840685
ENSMUSG00000070942	Il1rl2	0.411369854	0.437172323	1.388648894	0.960725491	0.806515508	0.193821522	0.571510112	0.871988322	1.192197421	1.643268218	-0.443559193	-0.166313241	-1.323119187	-1.424474028	-1.063762275	-0.475269579	0.046870359	-0.910482104	-1.297443839	-1.419664578
ENSMUSG00000070999	Ccin	-0.177586172	0.190708088	0.962225444	-0.309033443	0.67919661	0.819726962	1.97992521	1.492160217	0.637006382	1.373691673	-0.451112988	-1.941836977	-0.145643167	-0.643173238	-1.266299798	-0.366416673	-1.001405311	-0.446117753	-0.812914738	-0.57310033
ENSMUSG00000071172	Srsf3	1.256174225	0.486595791	1.518785557	1.463849048	1.19687729	0.189162627	-0.497454866	0.697565558	1.605821039	-0.527991364	-0.070409295	-1.006617557	-0.986422778	-1.263915109	-0.103117667	-0.235479051	-0.658284564	-0.642577789	-1.557991622	-0.864569473
ENSMUSG00000071362	Gm10330	1.230584655	0.711032138	1.416199962	0.569942942	-0.442314438	-0.117599603	-0.036963274	0.681678081	-0.286244335	1.518840329	-1.553930348	-2.015391078	-0.894881442	-0.873881656	-1.053495268	-0.508143863	1.282032553	0.190563359	-0.398799445	0.580770731
ENSMUSG00000071369	Map3k5	0.631957237	0.540593621	0.436532652	1.054403276	0.950043397	1.250186409	1.381788201	0.314778025	0.791449648	1.432538532	-0.889111549	-1.294540439	-0.987185736	-1.810407845	-0.661659648	0.056895205	-1.097222893	-0.599037508	-0.71046611	-0.791534475
ENSMUSG00000071398	2410004P03Rik	0.993226801	1.176032912	1.345247873	0.338303138	2.081333117	0.196904679	0.501207119	0.183142717	0.820539927	-0.376884334	-0.787854154	-0.847903406	-1.66434648	-0.958074474	-1.488601136	0.229401415	0.302229226	-1.225378451	-0.484938838	-0.333587651
ENSMUSG00000072596	Ear2	0.36076122	0.207403901	0.541364691	0.344365452	0.062139916	0.49366915	0.430901901	1.040371218	1.91049819	1.669558745	-0.436601567	0.790493412	-1.072442333	-1.359895591	-1.126205714	-0.759370139	0.503205213	-0.931816137	-1.579670515	-1.088731013
ENSMUSG00000072601	Ear1	0.906892382	0.649155345	0.940076176	0.651581907	0.541526229	0.577267698	0.312709242	1.004709372	1.376834155	1.088622459	-0.696158726	0.217518258	-1.398829442	-1.768383895	-1.555126306	-0.309380888	0.500604444	-0.934567419	-1.338638858	-0.766412134
ENSMUSG00000072825	Cep170b	0.994011249	0.991536629	1.652911858	0.451569058	0.418574986	0.609757762	1.714506255	0.447055622	0.200857558	0.313908842	-0.208043448	-0.855795092	-1.525538873	-2.061286052	-1.209761321	-0.231452156	0.256673876	-0.46574965	-0.739005991	-0.754731113
ENSMUSG00000072949	Acot1	0.77037454	0.308991702	1.174140095	0.506976727	0.608028083	0.966977849	1.302006825	1.419882326	1.010867122	0.492150208	-1.283050168	-1.05748651	-1.3175683	-1.907446584	-0.480674121	-0.592691491	0.036740044	-0.887835088	-0.929966673	-0.140416588
ENSMUSG00000072964	Bhlhb9	1.071778309	0.785157173	1.192495071	0.988370244	0.888217293	0.732939784	0.951194862	0.510890192	1.071026725	0.645085877	-1.60638114	-0.965950772	-1.482291857	-1.159967641	-1.289749557	-0.556864191	0.120038326	-0.858682304	-0.998872053	-0.038434342
ENSMUSG00000072980	Oip5	1.212062193	0.267568651	0.228971477	0.623399809	0.374599609	0.799669398	1.120951789	0.283463869	1.096686436	1.493366313	-0.678584649	0.352705604	-0.931323196	0.092133866	-1.164415661	-0.129453601	-0.404574661	-0.616256979	-1.948011188	-2.072959077
ENSMUSG00000073158	9030624G23Rik	0.489579973	0.869558565	0.875377273	1.210961438	1.166742971	-0.193081516	1.109860913	-1.292495357	0.930262197	-0.197336343	-1.164938475	-0.78918235	-0.689331364	-1.478584773	-2.219009422	0.197744181	0.704191757	0.194908443	0.579098558	-0.304326669
ENSMUSG00000073164	2410018L13Rik	0.668801708	0.320731913	1.324691473	0.573578807	0.818748783	0.496341991	0.240884725	0.060697951	1.009072498	1.487673997	-1.956072671	-1.588107938	-1.377727079	-0.131270208	-1.859181239	0.45139099	0.208570043	-0.22082193	-0.246944444	-0.281059368
ENSMUSG00000073184	Gm10479	0.825015541	0.87662504	1.23585609	0.822498398	0.43079699	1.609140253	0.188122844	1.058041542	-0.295981164	1.32248156	-1.899547285	-0.775400805	-1.65677311	-0.336656673	-0.730398765	-0.713674354	-0.016180713	-1.000340275	-0.362313874	-0.581311239
ENSMUSG00000073197	5730507C01Rik	0.845124636	0.859554165	1.141965398	1.331445508	0.927038038	0.012563293	-0.256163525	0.700261175	0.768440747	1.201038633	-1.617560614	-1.237273461	-0.932439774	-1.505388361	-1.251957369	0.468516611	0.29155389	-1.334710464	-0.19298907	-0.219019456
ENSMUSG00000073412	Lst1	0.694100416	0.331152248	1.127937975	0.963169618	0.695419145	0.109099825	1.60649132	-1.061093287	1.112274242	1.585953143	-0.381579378	-0.285381231	-0.610513198	-1.598616731	-0.851309263	-1.319228558	0.197889028	-1.503009432	-0.456655926	-0.356099957
ENSMUSG00000073557	Ppp1r12b	0.560636997	0.587182989	0.857241768	0.603193895	0.829757918	0.48374918	0.732310343	0.192510199	0.253462226	0.720858401	-1.457801143	-1.685255797	-1.705177315	-1.933318072	-1.512761039	0.648449543	0.491845435	0.428479883	0.388189881	0.516444708
ENSMUSG00000073758	Sh3d21	1.348432012	0.470138386	0.721849784	1.481058347	1.347915328	-0.334225617	1.590356039	0.789335885	0.623192476	-1.399879687	-0.952844394	-0.311032901	-1.025959714	-0.933595239	-1.42272118	-0.570008411	0.405406661	-0.260415844	-0.982738449	-0.584263484
ENSMUSG00000073802	Cdkn2b	0.792402293	0.623770836	0.897610953	0.745804719	0.063836216	0.851874183	1.212857404	0.936013146	0.506858835	0.699039643	-2.678274376	-0.587911965	-0.805270834	-1.207942037	-1.271604725	-1.012910507	-0.225326088	-0.368556421	0.407185804	0.42054292
ENSMUSG00000074102	Rbm15b	0.749468721	0.926494745	-0.226303222	0.632640677	0.896996737	0.176887448	2.405483489	1.249450259	0.248542716	0.436793236	-1.857307111	-0.456196362	-1.184965872	-1.036726798	-0.401454297	-0.948316523	-0.904056921	-0.765005391	0.24232307	-0.184748601
ENSMUSG00000074342	I830077J02Rik	1.443747848	0.338979081	1.33961061	0.664427842	1.002804318	0.078312212	0.127854027	0.736734643	0.527192269	1.691426012	-0.804208953	-0.733031485	-1.437487836	-0.943629626	-1.730853829	-0.052552949	0.370681446	-0.434060222	-1.078257996	-1.107687413
ENSMUSG00000074364	Ehd2	1.168526143	0.705484955	1.096511936	0.837017619	1.011642318	0.695290032	1.170685429	1.12951756	0.759249104	0.479370566	-0.910592718	-0.632114753	-1.167010102	-1.673891747	-1.349077725	-0.065129989	-0.530481041	-0.889672766	-1.305295845	-0.530028977
ENSMUSG00000074476	Spc24	1.623772721	0.45960839	0.838588179	0.651883533	0.134959229	1.901542032	1.13009643	0.105950934	0.056119016	-0.456040349	-0.67421569	0.658527095	-0.247634074	-1.27468423	0.2428452	-1.434795476	-0.334328723	-0.20612645	-1.572999083	-1.603068682
ENSMUSG00000074570	Cass4	0.986546442	0.747695725	1.033220416	0.458928124	1.402470929	1.103077342	1.158014569	1.176755858	0.145971973	0.454008497	-0.22804258	-2.05578385	-0.495881388	-0.779082085	-1.28473435	-0.716627131	-0.766857728	-1.175230785	-0.816964285	-0.347485692
ENSMUSG00000074746	Pdzd8	0.90240775	1.049516232	1.075342096	0.990218439	1.496833166	0.105162527	-0.526858628	0.894109614	0.016476337	1.887736931	-0.295275623	-1.381854233	-0.241891996	-1.169035071	-0.890826309	-0.519597647	-0.39036894	-1.206482385	-1.31575573	-0.47985653
ENSMUSG00000074796	Slc4a11	1.282409559	0.881003154	0.930054613	1.278207801	2.205371186	-0.050132647	0.876494211	-0.407486244	-0.459310059	0.662591682	-0.062001473	-1.121482596	-0.918075527	-1.386122875	-0.380403982	-0.364525864	-0.131735146	-0.735216048	-1.581088703	-0.518551042
ENSMUSG00000074811	Hps6	0.490246313	1.328801285	1.478115148	1.498283371	0.257242288	1.139708635	1.480674622	0.016380852	0.33994379	-1.653628754	-0.192993069	-1.329868845	-0.290757593	-0.667594943	-1.056265655	0.166531301	-0.621921674	-1.308360073	-0.560566379	-0.513970621
ENSMUSG00000074890	Lcmt2	0.907811377	0.275458195	0.753016016	0.677792373	0.612367912	2.470092354	1.107371098	1.315618504	-0.076087173	-0.99363079	-1.009048301	-0.386544388	-1.044750433	-1.179188955	-1.136682094	-0.198122991	-0.336558182	-0.267316002	-1.175307375	-0.316291145
ENSMUSG00000075122	Cd80	0.755762182	0.410526907	0.686868138	0.665432749	0.702364906	0.861647524	1.213723692	1.445845927	0.848453639	1.408104181	-1.757108033	-1.288508983	-0.801247056	-1.333523269	-0.913668045	-0.742874016	-0.384864959	-0.449378086	-0.833838631	-0.493718767
ENSMUSG00000075307	Klhl41	0.82601503	0.484671391	1.043070338	1.274342248	0.95371042	0.866625107	0.59434028	0.584470433	0.907526692	0.538028764	-1.79838227	-1.692281657	-1.560995451	-1.171827146	-1.081287462	-0.566365446	0.504742297	-0.470898929	-0.106690614	-0.128814024
ENSMUSG00000075415	Fnbp1	0.147731158	0.86550429	0.251011438	0.94772742	0.849903117	0.587260399	0.664624211	0.592548688	1.305902799	2.268584549	-1.035028174	-1.730035146	-0.638640846	-1.242627889	-0.681912797	-0.575014141	-0.650731539	-0.785717501	-0.732087988	-0.409002048
ENSMUSG00000076432	Ywhaq	1.713429203	0.661558415	1.055652833	1.010958512	0.256603532	0.459351641	0.175851747	1.675010801	0.620222936	-0.332862486	-0.459724922	0.257696845	-1.132199271	-1.238857504	-0.120582534	-0.721614187	-0.10565669	-0.920669702	-2.239350167	-0.614819001
ENSMUSG00000079011	Gm11033	0.627515907	0.504316214	0.837310829	0.60187192	0.740013848	0.623370448	0.946117846	0.493420369	0.170568317	0.656092614	-2.00967367	-1.118383805	-1.596957755	-1.730211112	-1.537839081	0.353246732	1.147419533	-0.016482703	-0.028361248	0.336644797
ENSMUSG00000079105	C7	0.369777484	-0.217380903	0.914065065	1.42035035	1.533419204	-1.489394349	0.89625873	0.544415553	1.020868028	0.79667255	-1.444883403	-0.128970011	-0.295615302	-1.802542847	-0.466108656	-0.905183307	0.292304078	-0.275248012	-1.299901062	0.537096811
ENSMUSG00000079110	Capn3	0.183011012	1.109740604	1.247019269	0.765148795	0.477092569	1.021307971	1.065574177	-0.587573599	0.928728579	1.6943477	-2.111486052	-0.470519914	-0.877306433	-0.630841711	-0.663494809	-0.779006846	-0.616270863	-1.313166776	-0.139716162	-0.302587512
ENSMUSG00000079164	Tlr5	0.956966649	0.682829617	1.064664078	0.798717668	0.85145361	0.598719527	0.897044575	0.803060751	0.568382331	1.212205313	-1.082072687	-0.990473968	-1.042642188	-2.377184435	-1.270647564	-0.306429217	0.083279534	-0.711444979	-0.631120507	-0.105308108
ENSMUSG00000079298	Klrb1b	0.843242272	0.80037126	1.100953788	1.029516287	1.020318913	0.845891491	0.655468675	0.79987811	1.021677752	0.953753134	-1.116038321	-0.46961619	-1.268929036	-1.540555267	-1.496764869	-0.424212046	-0.063573291	-1.342678284	-0.747447992	-0.601256388
ENSMUSG00000079450	Cldn34c1	0.76411755	0.652395788	0.028508827	-0.159966325	0.610031452	-0.372076807	1.648205602	1.931663428	1.702725257	0.271265735	0.284699591	0.143046751	-1.213415806	-0.957025393	-1.243712377	-0.766451457	-0.303963914	-0.838224476	-1.432604388	-0.749219039
ENSMUSG00000079553	Kifc1	0.223281927	0.158833857	0.28325051	1.015394131	0.248443424	1.212814755	1.617175098	1.124334999	1.102444758	-0.172356334	0.104237699	0.611129306	-0.195084589	-1.761323304	0.2926205	-1.034379855	-1.164284742	-0.915416024	-0.876335988	-1.874780126
ENSMUSG00000079598	Clec2l	1.007607357	1.071111572	0.126739691	0.811782214	1.403116683	-0.181542561	0.685262986	-0.329510546	0.781711568	1.595972413	-2.357848015	-0.441035763	-0.240688071	-0.308296575	0.23167821	-0.893124867	-1.647769018	0.043838157	-0.792506998	-0.566498439
ENSMUSG00000079652	Fam71f2	1.20943854	0.046534193	0.552317641	-0.148554913	1.256061025	0.814062776	0.992806887	0.877139403	0.795054554	1.514188786	-0.691944594	-1.337600579	-0.910425876	-0.18060165	-0.124281978	-1.309678516	-1.424680705	-1.807998492	0.185566301	-0.307402801
ENSMUSG00000081650	Gm16181	1.073638189	0.973809302	1.261124233	0.978071504	0.307097318	1.565184693	0.353132476	0.70775413	0.749270379	0.720868737	-0.37447249	-0.932461719	-1.2800438	-1.098931671	-1.547160439	-0.342319323	-0.106084189	-0.606134378	-1.685994198	-0.716348753
ENSMUSG00000084061	Gm4996	0.933750628	0.47504952	0.314009376	0.590313285	0.849348543	1.262473524	1.348441555	1.082601026	0.523578198	1.311881275	-1.38087598	-0.736975369	-1.182317947	-1.832125604	-1.401785602	-0.399085934	-0.612581591	-0.452950963	-0.293965567	-0.398782372
ENSMUSG00000084284	Tpt1-ps6	-0.045518928	0.051576724	-0.788628758	-0.190634725	-0.178940732	1.602852073	1.044852633	2.121594401	1.619221727	1.050359235	0.028767669	-0.118103182	-0.887421266	-0.813290378	-1.280187466	-0.858754795	-1.280187466	-0.581940085	-0.73637638	0.240759698
ENSMUSG00000084796	Mir142hg	0.081829578	1.179077442	1.0312676	0.715414187	1.042121838	0.95915929	0.44435018	1.42710806	0.740660998	0.965448557	-1.023757209	-2.149065789	-0.481414622	-1.191117787	-0.908003213	-0.081830749	-1.055185015	-0.592414234	-0.345244848	-0.758404264
ENSMUSG00000085152	Gm11496	0.59063609	0.570673226	0.714983305	0.348745502	1.08112093	0.855804533	1.212253847	0.881157712	1.22406945	0.704957026	-1.05602131	-0.073961199	-1.838885047	-2.232532879	-0.77960994	-0.20863189	0.022403907	-0.680861481	-0.834774642	-0.50152714
ENSMUSG00000085179	Gm13645	0.715130829	1.144801712	1.422856048	0.830733674	0.850722568	0.738247465	0.98217164	-0.303050267	0.262632055	1.247604653	-0.720410087	-1.319204608	-0.487014405	-1.868174353	-0.978718663	-0.863987077	0.37620701	-1.60986938	-0.214646858	-0.206031957
ENSMUSG00000085704	4921531C22Rik	1.384601051	-0.147740524	1.031189725	1.068933031	1.815914365	0.973176715	0.861779525	0.953311535	-0.737913393	0.161798869	-0.914096423	-0.073670332	0.335654088	-0.534931069	-1.036727464	-1.46490987	-0.863285127	-0.502243044	-0.794713416	-1.516128241
ENSMUSG00000086564	Cd101	0.996204884	1.283351586	1.127465388	1.154566334	0.70408727	1.022252121	0.138549248	0.742938401	0.605183154	0.838475951	-1.437668653	-0.385912079	-0.862647595	-1.798141708	-1.120817255	-0.87200767	0.367793344	-0.830755572	-1.101531757	-0.57138539
ENSMUSG00000086841	2410006H16Rik	0.731944713	-0.177137242	1.397423124	1.239241193	0.068685106	1.242907703	0.604391337	1.063880806	1.61986934	0.104811937	0.041385518	-0.133722037	-0.479834356	-0.469356536	-1.671280298	-1.167445676	-0.332849756	-1.230781495	-1.179113115	-1.273020265
ENSMUSG00000086862	Gm13546	0.698929732	0.473755718	0.244433621	0.651341047	0.494085757	1.215445084	1.138898919	1.20320436	1.517840383	1.360189393	-0.955626812	-1.107280171	-0.794254506	-0.800914862	-0.950246328	-0.828768832	-1.552025203	-0.517641575	-1.188764482	-0.302601243
ENSMUSG00000087265	Gm12349	0.889032528	1.447422594	0.166749485	1.267052902	0.410842782	0.85029665	0.512809785	0.869527068	0.126029124	0.616214771	-0.271489557	0.494928961	0.172334583	-1.691723051	-1.972009452	-0.530270077	-0.559514789	0.154121729	-1.699338071	-1.253017964
ENSMUSG00000087289	4933424M12Rik	0.805543401	0.583762055	1.150133663	0.630380772	1.000310741	0.530213627	0.801044243	0.899700541	1.421691958	1.124142591	-1.238854004	-0.317507301	-1.067267707	-1.686911631	-1.245347962	-0.042017006	-0.526860991	-1.089804804	-1.124644036	-0.607708149
ENSMUSG00000087365	C430049B03Rik	0.533609458	0.25995845	0.937006405	1.179675289	0.987639871	0.33212876	-0.92012474	1.571966338	1.723852491	0.20182794	-1.19803641	-1.489053162	0.094268311	-0.50464659	-0.550136347	-0.711355806	-1.227221139	-0.541281827	0.71046206	-1.39053935
ENSMUSG00000087502	Gm16091	0.422721736	0.81199362	1.801893827	0.583545822	1.344861452	0.759192992	0.411802482	0.096773896	0.468100305	0.737698727	-0.726553593	-2.508968186	-0.446265119	-0.608709162	-0.496321918	-1.367288855	-1.305264187	-0.031984702	-0.101892305	0.154663167
ENSMUSG00000089774	Slc5a3	0.892669706	1.029695157	0.906579122	0.081274366	0.911708808	0.590752851	0.917281487	1.188285592	0.173119468	1.200800334	-1.413699587	-2.2268309	-0.818932217	-0.586200426	-0.219292301	-0.94106787	-1.20625086	-0.9404957	0.060148887	0.400454082
ENSMUSG00000089788	NA	0.609417316	0.166022778	0.836804202	-0.790232733	0.840388413	0.926868858	1.053819936	1.009302106	1.079080387	1.368862934	-0.763512881	-2.559784092	-0.267446355	-0.764239367	-0.057403262	0.101557408	-1.404189503	-0.207028828	-0.466388959	-0.711898357
ENSMUSG00000089876	Tmem102	0.591271602	1.537693064	0.822607893	1.381663684	0.642484619	0.573163247	1.179749724	0.957527362	0.491504997	0.441899455	-0.578789332	-1.576799804	-0.487559188	-1.614757737	-1.50431491	-0.200220878	-0.341086802	-0.691258774	-0.406333262	-1.218444958
ENSMUSG00000089941	Gm16168	0.844001367	0.118716779	0.596920997	-0.437366601	0.937041628	0.778086277	1.094667992	0.638707199	-0.735272723	1.774842179	-0.780513506	-0.275940497	-1.234230167	-1.252608032	-2.304535808	0.761484174	0.355737989	0.172620137	-1.058648759	0.006289376
