ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC011_T3_F_AMD_R1	SC012_T3_F_AMD_R2	SC013_T3_F_AMD_R3	SC014_T3_F_AMD_R4	SC011_T3_F_AMR_R1	SC012_T3_F_AMR_R2	SC013_T3_F_AMR_R3	SC014_T3_F_AMR_R4
ENSMUSG00000024799	Tm7sf2	-0.525049195	-0.688087721	-0.070965217	-0.541865881	0.536189542	-0.952817781	-1.081422162	-0.891204255	-1.06981376	-0.493910874	0.153642507	2.395562642	0.254467449	0.960808028	-0.171871614	2.059897302	0.495500551	-0.369059561
ENSMUSG00000024887	Asah2	-0.913025646	-0.848323725	-0.483133853	-1.093843289	-0.692485691	-0.646229955	-0.78143293	-1.128494593	-0.442836991	-1.039891461	1.265462503	0.330786938	1.360362283	1.367972726	0.303626982	0.834354314	0.892228564	1.714903823
ENSMUSG00000024896	Minpp1	-0.429613909	-0.416635922	-0.96950585	-0.08841007	-0.829554264	-0.83298503	-0.810321147	-1.757373819	0.313764913	-0.885580068	1.286144453	1.509809218	1.466220054	0.767591605	-0.828727818	0.821449332	0.500798431	1.182929892
ENSMUSG00000024899	Papss2	-1.470932964	-0.44212226	-0.735161857	-0.23667666	-1.164195504	-0.776629551	-1.120644123	-0.74935933	-0.731549359	-0.145354976	0.891712916	1.880926764	1.467108676	0.9902874	0.955568196	0.900519599	-0.206038124	0.692541158
ENSMUSG00000024913	Lrp5	-0.842119185	-0.039182538	-0.744224829	-0.186728273	-0.338249976	0.462426402	0.718184303	0.43563876	-1.236897554	-1.028222412	1.336790552	1.497082335	1.445597583	1.107173937	-0.828325651	0.139473726	-2.004709143	0.106291963
ENSMUSG00000024940	Ltbp3	-1.266174973	-0.230198052	-0.401306973	-0.616869628	-0.779935741	-0.357997934	-0.563390139	-1.923146117	-0.585841385	-0.93710338	1.348519172	1.479088159	1.210075275	1.356939076	0.453427892	0.753929931	0.229212492	0.830772325
ENSMUSG00000024941	Scyl1	-0.145394354	-0.676105052	-1.464076865	-0.241280875	-0.871946684	0.494864223	-0.446340789	-0.294938923	-0.96057558	-1.676816284	1.806047681	1.820029106	0.592308892	1.080578664	0.685644014	0.722542173	-0.456308552	0.031769204
ENSMUSG00000024947	Men1	-0.140066443	-0.496535583	-0.751066534	-0.122716426	-0.605437973	0.170673607	-0.265927884	-1.398615459	-1.527194469	-1.553458174	1.999058766	0.919836591	1.624186419	-0.11867465	0.251196073	0.850797916	0.463966388	0.699977835
ENSMUSG00000024982	Zdhhc6	-0.684626452	-0.294156384	-1.112892327	-0.932189992	-0.919613921	-0.765672461	-0.932896206	-0.678176234	0.158031867	-0.931215973	0.861754376	0.973928399	-0.002984471	2.66016554	0.446465199	0.636465544	0.476574759	1.041038738
ENSMUSG00000025025	Mxi1	-0.572463954	-0.962950939	-0.258281864	-0.206700288	-0.312855191	-1.191123666	-0.460673685	-0.895654725	-1.58914623	0.044822076	-0.992998612	0.449659277	1.292752277	0.809337597	0.379971405	1.095491782	1.821344136	1.549470604
ENSMUSG00000025037	Maoa	0.393413537	0.43701585	-0.376168054	-0.146950659	-0.571143061	-1.448776997	-0.858271321	0.066732235	-0.285362629	-0.650573938	-0.914307914	0.15034172	-1.3676372	-0.508792328	0.981368529	1.549386454	2.065038584	1.484687192
ENSMUSG00000025044	Msr1	-0.997094409	-0.75879547	-0.915566439	-0.83044062	-0.912720958	-0.999008337	-0.683386287	-0.710625351	-0.987218489	-0.666339309	1.117477057	1.414550837	1.229917707	1.388584022	0.550165271	1.09524382	0.607801432	1.057455524
ENSMUSG00000025151	Maged1	-0.602711202	-0.600137089	-0.493039802	-0.17299867	-0.402675886	-0.376900458	-1.272332828	-1.216241131	-1.910040907	-0.47562346	1.331053429	1.427007931	0.789498893	0.883924626	1.288705536	1.158892863	0.711171319	-0.067553166
ENSMUSG00000025154	Arhgap19	-0.473779196	-0.682825864	-0.185096704	-0.583694393	-0.405000908	-0.098305499	-0.511896731	-1.497815234	-0.98381706	-1.230407726	0.879486444	2.458320784	0.788139764	1.077371065	-0.641264182	1.124092715	0.355269611	0.611223114
ENSMUSG00000025178	Pi4k2a	-0.538094816	-0.520593755	-0.250218573	-0.449911944	-0.281484912	-0.664085311	-0.309779906	-1.150218198	-0.903348159	-2.003248815	1.381776828	1.893175163	0.96651552	0.634950361	-0.199761111	1.44324884	0.463855929	0.487222856
ENSMUSG00000025232	Hexa	-0.199711034	-0.669074403	-0.537158487	-0.550665309	-1.454682699	0.242317609	-0.60173247	-0.624743745	-0.451200724	-1.453365571	1.374550853	2.270994709	1.115058613	0.462474616	-0.726669193	1.173591134	0.501761432	0.128254669
ENSMUSG00000025278	Flnb	-0.608269076	-0.951540995	0.118735195	-0.60158866	-0.338438017	-1.349316152	0.130305938	-1.055554964	-1.582869171	-0.418445811	1.903451588	1.415734849	1.080628775	1.386317616	-0.148907587	0.201270209	-0.084172646	0.90265891
ENSMUSG00000025314	Ptprj	-0.870969618	-0.705183542	-0.09894998	-1.342864249	-0.603633396	-1.069556478	-0.230451142	-0.575511246	-1.415229756	0.424955855	2.117512431	1.213820621	0.496987104	-0.501943777	1.571967637	0.768665529	0.423183667	0.39720034
ENSMUSG00000025351	Cd63	-0.98997764	-0.289829247	-0.881846287	-1.080079275	-1.26917452	-0.272331421	-0.608414688	-0.537682116	-0.78966413	-1.360878478	1.134552771	1.574100579	0.924693459	0.790096425	0.331979461	1.384591497	0.87306005	1.066803559
ENSMUSG00000025355	Mmp19	-0.337242584	-0.516159032	-0.9398941	-0.884462181	-0.454960427	-0.867996077	-0.711263984	-0.938566115	-1.087885837	-1.157939118	1.417875161	1.623437319	1.204424854	1.400142789	0.040314932	1.083326208	0.235115329	0.891732863
ENSMUSG00000025366	Esyt1	0.165873466	-0.376862253	-0.47156232	0.003981184	-0.561289222	-0.253923928	-0.59595969	-1.383618198	-1.364004671	-1.341449087	2.230487408	1.803257757	0.838857955	0.845967562	-0.484502067	0.450304403	0.031489147	0.462952554
ENSMUSG00000025372	Baiap2	-0.236891604	-0.186239281	-0.611880968	-0.724448232	-0.702989881	-0.536843313	-1.055401121	-1.550009699	-0.609386408	-1.657690447	1.511418075	1.188112577	0.940381598	1.17896546	0.802307977	0.424003065	0.658425743	1.168166458
ENSMUSG00000025473	Adam8	-0.482016909	-0.212687214	-0.13587287	-0.518288783	-0.089184356	-0.765372146	-0.320845829	-0.616150376	-1.298153387	-1.089601864	1.352274427	2.125175746	1.916347646	1.287690263	-0.193533721	-0.655867238	-0.537457415	0.233544026
ENSMUSG00000025511	Tspan4	-0.712080264	-0.378744724	-0.464697033	-0.889695098	-0.789587541	-0.561326261	-0.672743543	-1.488149836	-1.231577289	-0.886889492	1.761123401	1.504049797	0.514274345	1.055931967	0.728971056	0.887777266	0.649608901	0.973754348
ENSMUSG00000025575	Cant1	-1.333690325	-0.272812216	-1.152398641	-0.710635387	-1.149321786	0.525730931	-0.084394172	-0.043788745	-1.174865519	-1.647246914	1.047620054	1.517500628	0.268186422	0.701020784	0.290366711	0.858328691	1.32727061	1.033128874
ENSMUSG00000025579	Gaa	-0.53202029	-0.176833128	-0.662503969	-0.617693478	-0.670172891	0.269825493	-0.198052731	-1.397769852	-0.789938836	-1.595958142	1.604144233	2.363872968	0.446218763	-0.017670897	0.202104739	1.240367711	0.487069937	0.045010371
ENSMUSG00000025586	Cpeb1	0.325821213	-0.595714301	0.216468664	0.362529002	0.345665105	-1.485499284	-0.758442513	-1.524862308	-1.456976772	-0.937914235	0.49060804	-0.002107976	-0.275673451	-0.002177789	0.981817184	1.712092944	1.816134177	0.788232303
ENSMUSG00000025730	Rab40c	-0.725290555	-0.506734306	-1.077112054	-0.865109746	-0.221076084	-0.357255571	-0.862936212	-0.599215483	-0.746412637	-1.479822489	0.807608249	2.04422143	1.331455131	-0.377307592	0.756863743	1.303077714	0.678179855	0.896866605
ENSMUSG00000025743	Sdc3	-0.906795307	0.073523898	-0.701103319	-0.919803698	-0.786997733	-0.564005596	-0.765322616	-1.411297828	-0.922115868	-1.024774316	0.929941247	1.678065647	0.725806127	0.83222487	0.101121554	1.374514712	1.096109381	1.190908844
ENSMUSG00000025764	Jade1	0.118479556	-1.354845264	-0.440457269	-0.022277554	-0.632715939	-1.319582583	-0.224658459	0.434612342	-1.869462392	-1.160794872	1.410028292	1.557559237	1.184064575	0.401120679	-0.004421865	0.649820633	0.125770071	1.147760811
ENSMUSG00000025810	Nrp1	-0.723309576	-0.092321639	-1.508930761	-0.509668794	-1.317665355	-0.320674805	-1.549051622	-0.7034392	0.214333164	-0.636682948	0.294588479	0.309095713	0.416009748	1.073974131	0.522869128	1.239049877	1.721416801	1.570407659
ENSMUSG00000025854	Fam20c	-0.908928293	-0.155301357	-1.049365674	-0.597560781	-1.021049639	-0.435172672	-0.90499316	-1.027689403	-0.601279411	-1.260434039	1.194980605	1.922948127	1.041989286	1.041031853	0.316449698	1.162901053	0.459887482	0.821586327
ENSMUSG00000025856	Pdgfa	-0.894984343	-0.627885887	-0.296173195	-0.644560009	0.14875901	-1.449668207	-0.354185489	-0.972801623	-0.959266465	-0.855522663	1.498823705	1.974283632	1.283496322	1.452843235	0.36937888	0.592568746	-0.25278983	-0.012315818
ENSMUSG00000025877	Hk3	-0.026782648	-0.088433168	-0.371711358	-0.268092657	-0.731414842	-0.650450556	-0.446384674	-0.805813019	-0.374185139	-1.723817646	1.421388927	2.092099118	1.134204359	0.732129926	-1.492978635	1.075917771	0.017714987	0.506609252
ENSMUSG00000025969	Nrp2	-0.857602539	-0.591679208	-0.86144599	-0.875248218	-0.884751398	-0.857741241	-1.012050496	-0.750177913	-1.024011908	-0.574307494	1.077053423	1.920268944	0.762795619	0.804688116	0.61770858	1.438820702	0.79427168	0.873409342
ENSMUSG00000025986	Slc39a10	-0.803704089	0.328370313	-0.937324527	0.077930557	-1.20826619	-0.805117384	-1.177696019	0.250763043	-1.394142344	-1.321272774	1.001395333	1.158579335	1.642900962	1.452607532	0.213943247	0.253943387	0.480396993	0.786692626
ENSMUSG00000025993	Slc40a1	-0.750068568	-0.78745259	-0.564757659	-1.313719914	-0.379104934	-1.202970615	-0.366018864	-0.342621411	-0.090989922	-1.108606799	-0.278613632	1.946009671	0.370025496	0.366148101	0.351303754	2.040455648	1.201160204	0.909822034
ENSMUSG00000026031	Cflar	-0.961999616	-0.209132706	-0.41298432	-0.668025042	0.128567727	-1.230798311	-0.747214684	-1.056057763	-2.231447545	0.243934209	0.73942353	1.029672059	0.818638572	0.485376277	0.486576276	0.895282612	1.362221983	1.327966744
ENSMUSG00000026074	Map4k4	-1.026480607	-1.426373968	-0.962076602	-1.001191668	-0.463276993	-0.719208939	-0.075089027	-0.141819727	-0.901405536	-0.37731347	1.578171278	1.986384054	1.136150996	0.78126304	0.216398472	1.081945288	-0.420540672	0.73446408
ENSMUSG00000026077	Npas2	-1.454439627	-0.888222964	-0.760857249	-0.779529486	-0.320296285	-1.071213659	-0.676425934	-1.711849535	0.069046836	0.10224608	0.82230475	1.524311185	1.026264741	0.998245593	0.198967888	0.763121338	0.721915066	1.436411262
ENSMUSG00000026112	Coa5	-0.338757053	-0.197275699	0.040855238	-0.876207671	-1.248508533	-1.795360235	-1.471927975	-0.530557229	-1.099854211	-0.065635178	1.106773041	0.814208961	0.701731582	0.928416785	0.53732126	1.146717721	1.296790348	1.051268846
ENSMUSG00000026126	Ptpn18	0.177432488	0.421336105	-0.351588822	-1.099108591	-0.751284165	-0.987778017	-0.524033401	-1.040775046	-0.551361386	0.497070051	1.690248536	0.682145572	1.223245955	1.884282427	-0.76466886	-1.202943703	-0.477532429	1.175313286
ENSMUSG00000026135	Zfp142	-0.708938491	-0.424096382	-0.530936537	-0.569381069	-0.273812436	-0.808429631	-0.234136659	-1.599079457	-1.930787618	-0.361828357	0.247402176	0.972031685	1.473766943	0.879955758	0.594993376	0.704142347	0.83192555	1.737208803
ENSMUSG00000026159	Agfg1	-0.808770386	0.189576529	-0.378747215	-1.380422225	-0.891011437	-1.030562624	-1.267760456	-0.537233827	-1.072756849	0.2487522	-0.048230357	1.769620267	1.469048963	-0.067032726	0.710416763	0.896068069	1.469957165	0.729088146
ENSMUSG00000026176	Ctdsp1	-0.388700204	-1.559897694	-0.902745019	0.092126611	-0.099096441	-0.430698941	-0.309006708	-1.481388065	-1.193494802	-0.816421233	2.238990922	1.126453898	0.509240981	0.356254895	1.027531214	0.359278756	0.935808973	0.535762855
ENSMUSG00000026177	Slc11a1	-0.673926942	-0.139218172	-0.161277289	-0.406547626	-0.435761367	-1.127746849	-0.757701338	-0.845886395	-1.365764866	-1.679434965	1.285870309	1.650421131	1.345288388	1.053130239	0.078584735	0.792583143	0.743570208	0.643817655
ENSMUSG00000026193	Fn1	-0.135824065	-0.340811102	-0.14190377	-0.304507837	-0.51577518	-0.644760489	-1.229252824	-1.434131608	-2.01025026	-0.600470868	1.66003797	1.295289572	1.022722804	1.077241762	0.625648341	0.660166428	0.265964945	0.75061618
ENSMUSG00000026222	Sp100	-0.907215642	-0.15403484	-0.589713708	-1.225803286	-0.485624513	-1.300884639	-1.368881698	-0.673621521	-0.528180376	0.499099696	0.625106698	0.549616366	1.074031584	2.043782533	1.410506318	0.28201715	-0.381895249	1.131695127
ENSMUSG00000026228	Htr2b	-0.870073117	-0.271020362	-1.325869528	-0.444690896	-0.148487318	-0.842926952	0.231858473	-0.808572873	-1.717586353	0.496408394	1.550423763	1.252124417	0.714814987	1.741375269	-0.434869926	0.459933876	-0.678707412	1.095865559
ENSMUSG00000026246	Alppl2	-0.338579088	0.271460017	0.376753623	-0.440073174	-0.516612203	-0.464812242	0.283060164	-0.482901421	-0.646920373	-1.027447927	-0.195824529	0.099836151	-0.692307176	-1.965665582	0.59932602	2.360174996	1.487507214	1.29302553
ENSMUSG00000026277	Stk25	-0.272688676	-0.291737931	-0.187254017	-0.437821797	-0.026425535	-0.802680049	-0.456651679	-1.337850965	-1.558300869	-1.689175319	1.072068651	1.788409288	1.104749242	0.87070201	-0.164499235	1.330903534	0.483589064	0.57466428
ENSMUSG00000026278	Bok	-0.057251397	-0.455401543	-0.248121049	-0.589761802	-0.30154156	-0.683758118	-0.885859107	-0.91803317	-1.887471076	-1.429552395	1.46525846	1.171449807	0.949451485	1.023439701	-0.13437503	1.198487652	0.697109843	1.085929298
ENSMUSG00000026279	Thap4	-0.724179546	-0.148147095	-1.444420202	-0.668600984	-0.931383776	-0.08878053	-0.837792247	-1.547815243	-0.542914708	-0.926090683	0.937200254	1.374890992	1.150658376	0.635216376	0.230726989	1.232561586	0.944711346	1.354159098
ENSMUSG00000026303	Mlph	-0.486752848	-0.811621366	-0.627812281	-0.928369233	-0.671729912	-1.283837895	-0.661307754	-1.202545201	-1.061575921	-0.585660853	0.850568063	1.062327001	0.911931714	1.341036279	0.467779703	1.135305526	1.003449755	1.548815224
ENSMUSG00000026307	Scly	-0.685746326	-0.45258432	-0.89357572	-0.86357299	-0.833058526	-0.950722901	-0.831334255	-0.649272413	-0.706650726	-1.348322225	1.217006398	1.601742068	1.18028501	0.97770923	0.314055658	1.231776835	0.452834076	1.239431126
ENSMUSG00000026315	Serpinb8	-0.047477235	-0.093162047	-0.352341954	-0.374646803	-0.268641257	-0.910103664	-1.251253727	-0.323234557	-1.598625816	0.144206224	1.851784983	1.38903881	1.639348372	1.650277559	-0.399800031	-0.245061366	-0.044613413	-0.765694076
ENSMUSG00000026335	Pam	-1.090835537	-1.347796782	-0.626425551	-0.569010523	-0.800728449	-0.724566209	-0.665457663	-1.126180171	-0.517174865	-0.251487266	1.323407537	1.500730326	1.423026996	1.272558624	-0.327778419	1.097379002	0.506936801	0.923402149
ENSMUSG00000026358	Rgs1	-0.863739198	-0.665318828	-0.40358919	-0.487672852	-0.614947686	-1.224499666	-1.31250063	-0.809803863	-1.129291752	-0.377756435	0.204751315	0.682333537	1.501129849	1.639135813	0.616554874	0.632325859	1.088078719	1.524810132
ENSMUSG00000026385	Dbi	-1.192225673	-0.648056783	-1.045564578	-1.119337474	-0.980093888	0.004118304	-0.880807446	-0.217262944	0.37120384	-1.065185175	1.476205863	1.382561366	1.66137424	1.5558372	0.056461637	0.672560619	-0.136261881	0.104472773
ENSMUSG00000026389	Steap3	-0.543922213	-0.744952341	-0.490828606	-0.664681753	-0.610351618	-0.876572952	-0.661721788	-0.572429447	-0.53218644	-0.881481157	1.885423993	1.99655958	1.677713594	1.377045527	-0.130393563	0.268398677	-0.381745299	-0.113874195
ENSMUSG00000026404	Ddx59	-0.691346511	-0.616493003	-0.445517869	0.007077941	-0.827897813	-1.247132717	-0.835482711	-1.218441474	-0.110119144	0.120337995	1.703225933	1.412871881	1.805964057	1.611973136	-0.120201638	-0.82530684	0.173563849	0.102924926
ENSMUSG00000026421	Csrp1	0.030643346	-0.170422314	-0.738918695	-0.539297105	-0.940539201	-0.097281658	-0.842130622	-0.848651184	-1.021564554	-0.994012589	1.893726723	1.255919719	1.890210687	1.403382978	-0.257614212	0.33868409	-0.823520362	0.461384955
ENSMUSG00000026437	Cdk18	-0.537235528	-0.925236999	0.135360704	-0.803352244	-0.544310534	-0.012242637	-0.402716259	-2.179958379	-0.273103917	-1.532511732	0.763572371	1.657234263	0.52705153	0.565802732	0.345667746	1.18064295	0.866783811	1.168552123
ENSMUSG00000026471	Mr1	-0.951903576	-0.364817817	-0.153421729	-0.509075019	-0.861253075	-1.182533198	-1.63568789	-0.808159973	-0.908906826	-0.548414155	0.533267944	0.987033076	0.229908367	0.987984704	1.488439387	1.244235495	1.33148018	1.121824106
ENSMUSG00000026478	Lamc1	-0.521602379	-0.697094201	-0.147257019	-0.5546225	-0.569528196	-0.484083307	-1.228652709	-1.190432833	-1.655278145	-0.367991199	1.54395864	1.791018733	0.464315143	0.634560114	0.975434762	1.49981296	0.174829762	0.332612375
ENSMUSG00000026499	Acbd3	-0.664926007	-0.084723661	-1.826699412	-0.993179943	0.113923206	-0.683527295	-1.512566119	-0.563455483	-0.941526234	0.159009708	0.506758528	1.425918091	0.894998607	-0.044929111	1.189168006	1.668222622	0.775076817	0.582457681
ENSMUSG00000026536	Ifi211	-0.360622695	-0.79884095	0.037995659	-0.39102205	-0.263242233	-0.690957128	-0.995814448	-0.777102875	-1.655787513	-1.281909741	1.585767906	0.779516641	1.582025406	1.237612767	0.434929924	0.183857887	-0.096510713	1.470104156
ENSMUSG00000026603	Smyd2	-0.852145868	-1.143142223	0.229244642	-0.159024472	-0.213117606	-0.870333991	-1.20544762	-0.261946572	-0.623880933	-1.023018409	1.04097161	1.709686585	1.64436445	1.403782634	-1.156344891	0.91786023	0.046909972	0.51558246
ENSMUSG00000026627	Tmem206	-0.660586883	0.293953271	-1.268115361	-0.09297231	-0.768970433	-1.586480108	-0.523392684	-0.706162344	0.321960488	-1.765900722	1.235467739	1.083788543	1.687699748	1.230506221	0.25652774	0.657034888	0.3840479	0.221594308
ENSMUSG00000026664	Phyh	-1.019319333	0.113954706	-0.909256674	-1.51381653	-0.927372496	-0.944772672	-0.754755119	-0.904217276	0.898186095	-0.780470782	0.750347013	0.831665409	0.139041149	1.311036877	1.321374359	1.562794776	1.02592751	-0.200347012
ENSMUSG00000026672	Optn	-0.788888276	-0.583798491	-0.163549514	-0.598566909	-0.33457788	-0.678906984	-0.968134908	-0.607266845	-1.235264931	-1.706490628	0.546753427	0.899966059	0.47075854	0.354112959	0.856603352	1.811983365	1.090222294	1.63504537
ENSMUSG00000026764	Kif5c	-0.695797798	-0.688275046	0.636301339	-1.980496713	-0.365864707	-1.210186095	-0.285333746	0.100142475	-1.469173744	-0.399456375	1.273438069	1.274518385	1.090601341	1.272002875	1.183142509	0.461605898	0.004420456	-0.201589123
ENSMUSG00000026796	Fam129b	0.03843862	-0.380108646	-0.731801137	0.129405218	-0.269446503	-0.472240609	0.248669972	-0.861677721	-1.67224689	-1.956780717	2.209084355	1.499488582	0.56242471	0.122456302	0.337739324	0.984448883	0.032331294	0.179814961
ENSMUSG00000026814	Eng	-0.449437231	-0.59567451	-0.590108293	-0.785559222	-0.525548883	-1.16994193	-0.455472123	-1.833436621	-0.772881598	0.016780286	1.766880556	0.980616265	0.965662873	1.668886793	0.614986032	0.784065035	-0.442328954	0.822511524
ENSMUSG00000026853	Crat	-0.902870263	-0.881120819	-0.712504426	-0.61136549	-1.273867582	-0.667715189	-1.295370575	-0.993851689	-0.358676477	-0.698044322	0.617611446	1.307744895	1.117439925	0.967830633	0.88135159	1.221431805	1.258045127	1.023931411
ENSMUSG00000026856	Dolpp1	-0.854003789	-0.216852427	-1.048078386	-1.119400826	-0.784617851	-0.871971235	-0.531106979	0.123202223	-1.322685954	-1.304890573	1.222212245	1.605836504	0.89764137	0.918989529	1.083227723	0.911481654	0.950727481	0.34028929
ENSMUSG00000026879	Gsn	-0.578093555	-0.189624863	-1.105510128	-0.519936219	-1.02243243	-0.568047481	0.083832363	-0.748849604	0.166261385	-1.95865462	1.180080435	2.143236956	0.481005428	0.858006345	-0.557912646	0.987790779	0.368437363	0.980410492
ENSMUSG00000026880	Stom	-0.674840779	-0.02965714	-1.075506475	-1.088327144	-1.451828258	-0.006045379	-1.010565341	-0.710648352	-0.375368073	-1.284662694	0.580156916	0.710735678	0.493542927	0.756382967	0.802691299	1.297184801	1.745808124	1.320946923
ENSMUSG00000026893	Gca	-1.468903398	-0.925642876	-1.217947311	-1.203330331	-0.412637031	-0.547950222	-0.021504309	-0.293139441	0.376544184	1.105702968	-0.178459901	0.338551926	-0.921616435	0.159159346	1.269828824	1.60033932	1.944438866	0.39656582
ENSMUSG00000026980	Ly75	-0.653968153	-1.032663479	0.03448006	-1.042371138	-0.503025357	-1.285195717	0.202176339	-0.516002925	-1.823513752	0.539503255	0.227116993	0.388360853	-0.319238427	0.10610365	1.055246287	1.642541401	1.38669612	1.59375399
